district,flooded,VV_during,VH_during,VV_change,VH_change,jrc_occurrence,year,precip_total_mm,hist_mean_precip_mm,precip_anomaly_pct
Astore,0,-15.547776563124067,-19.510076146985384,-3.2643474675890456,-6.772658748279838,0,2021,32.81439781188965,36.29066156521439,-9.578948421973216
Astore,0,-17.249896522939785,-22.083960942694787,2.2663855514090905,-0.1228255214739633,0,2021,43.2929310798645,38.23107431530953,13.240163545516607
Astore,0,2.137427695114128,-3.5547816994023007,3.0426391088579705,-0.3167052100775986,0,2021,17.740966796875,15.034984941780568,17.997901997060247
Astore,0,-11.05346249946392,-19.88618304596729,-1.795629647615785,-0.1960353627196376,0,2021,40.36762046813965,41.28962883204222,-2.2330265250218453
Astore,0,-10.385689021829124,-17.699429473692877,1.1330966971996048,4.142698265135875,0,2021,149.45180940628052,133.83043731451033,11.672510682348689
Astore,0,-14.150183012812604,-21.474818782055152,-2.503132092668185,0.5286064535716974,0,2021,71.55366468429565,68.28261067122222,4.790464191276196
Astore,0,-2.819588586379744,-14.452921594235567,-0.4717331395835971,-1.1747752251234669,0,2021,32.263882875442505,33.531886477768424,-3.7814860287285152
Astore,0,-11.604084590214953,-16.689924619398226,-1.223247268878545,-3.3187753998941325,0,2021,42.21189594268799,39.5119310900569,6.833290042132442
Astore,0,2.4608977427141285,-6.325895972053846,-3.697031717847823,-6.7250748890860965,0,2021,33.97868871688843,34.86621995419264,-2.545533294031446
Astore,0,-19.442845214445963,-24.16104862150283,-1.546890077994281,-1.187042262911106,0,2021,32.263882875442505,33.531886477768424,-3.7814860287285152
Astore,0,-15.584111279304809,-18.11638250866793,0.6402061243214447,2.3782056103872424,0,2021,45.36125993728638,39.47940659672022,14.89853533172102
Astore,0,-14.582841355599312,-19.311163981185068,-0.9043076743087202,-0.3778311705492569,0,2021,25.5009822845459,21.933614534139632,16.264386085812095
Astore,0,-14.202469451312403,-20.826904050822463,-5.602740193270904,-4.321180649611339,0,2021,22.512837886810303,30.26271505728364,-25.60866450945912
Astore,0,-4.253980973786683,-14.544292413107126,-0.3631741119795286,2.214760967501604,0,2021,77.79455518722534,68.0774032920599,14.27368175821534
Astore,0,-5.534509421339898,-14.722991531987075,-2.8557368821042086,-2.7965529842083647,0,2021,35.88195753097534,25.702833911869675,39.60311790523964
Attock,0,-9.61704336841422,-20.802302907844684,0.7046573015446516,1.7732187057572126,0,2021,108.73058319091797,136.43869214206933,-20.308102134473536
Attock,0,-13.129884580673988,-20.81759531755746,-1.1489134538589614,1.3977267275731045,0,2021,166.99050521850586,123.35280381441116,35.37633523900213
Attock,0,-10.7611841106905,-16.3930155520687,1.0848607153408525,-1.378343184471305,0,2021,199.60883903503418,160.39334783256055,24.449574581741295
Attock,0,-7.015542459306234,-17.557424068493326,-3.925669442913504,0.4045306594708791,0,2021,190.18414497375488,116.4232307240367,63.355838685285285
Attock,0,-9.185345416565829,-15.311603896607872,-0.1121876531760541,-0.0128900967692988,0,2021,92.24694871902466,101.01646934747696,-8.681278097620753
Attock,0,-10.809129237634972,-21.285328921749013,0.1537831616331875,0.1786128166831595,0,2021,284.97723388671875,157.74469983577728,80.65724818862313
Attock,0,-11.022732869968918,-21.022307604267745,-0.2496040896476135,3.4055556367078594,0,2021,166.99050521850586,123.35280381441116,35.37633523900213
Attock,0,-9.042523485241867,-15.214743015173251,-2.7224459717640777,-2.7210798364380864,0,2021,194.5481948852539,172.46643063426018,12.803514382356113
Attock,0,-11.308092557715792,-21.39645040960676,-0.0946006667299474,0.7433812543886482,0,2021,164.2498321533203,129.08762814104557,27.239019353469963
Attock,0,-12.165710160600396,-19.9840361294388,-1.2623466117683488,1.508424987901858,0,2021,166.99050521850586,123.35280381441116,35.37633523900213
Attock,0,-11.803318603702984,-17.131312218700003,-0.9684161883439836,-0.7957561255935168,0,2021,195.6161346435547,139.88180802464484,39.84387062618635
Attock,0,-9.19453323540885,-16.23211787938651,-5.485659142278314,-2.5060456851764954,0,2021,177.06438827514648,124.89669654965401,41.76867216400127
Attock,0,-11.665305012841204,-18.95640322480808,-1.7065441132809838,-3.205788058309494,0,2021,98.5595703125,163.7739366710186,-39.819746465225506
Attock,0,-13.043894533038806,-19.7115803035494,-1.5677115099606862,-2.4757413815616687,0,2021,233.96905517578125,155.84445704817773,50.12985357795054
Attock,0,-13.034243959739268,-21.56138121684225,0.2746636903296107,3.3887817840266905,0,2021,174.56081581115723,141.5430159635842,23.327042752902596
Awaran,0,-10.52806056130898,-21.26627363254488,-1.2341717479604633,2.77142254176324,0,2021,10.101369857788086,11.359081438975409,-11.072300061797678
Awaran,0,-7.5964964076393215,-15.51045618377961,-2.1096783192154724,-0.8253533707413112,0,2021,17.460887908935547,15.262125084083527,14.406662327417644
Awaran,0,-15.113130025357073,-22.847265915409597,0.290528916953729,1.2747856666443198,0,2021,8.8703031539917,7.1286450594733655,24.431825122276464
Awaran,0,-10.939203953584212,-20.48115251497496,1.0579646669770677,0.3702582914106322,0,2021,11.361248016357422,9.753106968966312,16.488500049349394
Awaran,0,-15.43065244628943,-21.499800522738003,1.0422346216463545,-0.0105683928562392,0,2021,34.92850065231323,20.753811774076894,68.29920706875454
Awaran,0,-15.8473893786489,-23.008677325881507,0.6175244829981743,-0.5165447601747672,0,2021,30.59626579284668,17.80974574612919,71.7950734894491
Awaran,0,-3.5677482897687947,-16.655250784180218,-5.975894831154554,0.790527078164013,0,2021,18.129961490631104,15.27609133562073,18.68193958984606
Awaran,0,-12.446570118951932,-16.970871760253498,2.258161837377317,-1.568989619178165,0,2021,30.27949810028076,18.346303218300456,65.0441385383674
Awaran,0,-10.922732854235576,-20.012954292939583,0.429403124602203,1.9782800319964409,0,2021,43.11639881134033,21.541900170058945,100.15132588566979
Awaran,0,-9.27500264987071,-14.210666750568947,0.9233620008575656,-0.5974809781985986,0,2021,34.5932252407074,18.892012177500874,83.11032681794278
Awaran,0,-12.88088924849326,-20.91120817199605,-2.207860287016704,-0.7825938510641564,0,2021,38.93468689918518,20.5646393364761,89.32832354674748
Awaran,0,-9.627662751328636,-18.707025048317583,1.1578667729342218,-0.1768425607928883,0,2021,31.241244316101074,17.53593099513091,78.15560704918164
Awaran,0,-12.393605136304998,-20.514798450122417,5.415161460655461,4.219391899536493,0,2021,36.966628313064575,15.55290410023881,137.68312383856954
Awaran,0,-13.173748493876484,-21.918299874172877,-1.4149414061150516,-0.862451781305559,0,2021,25.308960437774658,16.364529704279267,54.657426123015654
Awaran,0,-2.74760117510002,-12.73976385771536,-8.823617840068717,-5.506481295938016,0,2021,17.165276527404785,10.973808247279067,56.42041614551522
Azad Kashmir,0,-6.9156890724029605,-14.336761371030745,-0.549583492214313,0.9110879434235796,0,2021,269.4113841056824,180.64729021787645,49.13668717684537
Azad Kashmir,0,-11.568403625173923,-17.61196454320976,-3.5656957680168446,-1.7750806560188366,0,2021,227.1444549560547,239.36783087849616,-5.106524079522657
Azad Kashmir,0,-11.231272490324482,-15.721005386896076,0.3982706193080432,-0.9264413136317966,0,2021,442.51759004592896,219.75439825057984,101.36916192291106
Azad Kashmir,0,-9.885258599099194,-15.45558792167945,-0.2628903531879114,-2.311449289763468,0,2021,417.66429138183594,242.4725587427616,72.25218950443572
Azad Kashmir,0,-8.440774746155897,-16.272120661077572,9.25420307172078,6.292956434730902,0,2021,274.8581657409668,241.541594684124,13.793305910898098
Azad Kashmir,0,-6.928225279668088,-14.708681012046126,3.14576877902038,0.6311414729434404,0,2021,103.94543445110321,111.53371092677116,-6.803572133137514
Azad Kashmir,0,-11.13673986666488,-17.347977734072778,0.2586299623762578,-0.108607447585225,0,2021,387.3482780456543,237.9014756888151,62.818779044616655
Azad Kashmir,0,-9.524111749172974,-16.24795748260654,-1.1305187046910845,0.4855228985684832,0,2021,339.09312438964844,233.20981866270304,45.402593395986884
Azad Kashmir,0,-5.993203419464782,-12.48925896536768,7.703705190024031,8.710553646108405,0,2021,169.49433135986328,172.00925738215446,-1.4620875995666587
Azad Kashmir,0,-12.256635587627423,-20.071137021025308,-0.8471721356225981,-2.730031280677,0,2021,322.18241119384766,239.68258507549763,34.4204507358611
Azad Kashmir,0,-11.313145353442694,-15.591975943378884,-2.2030737721035667,-4.10684874322401,0,2021,215.35316467285156,171.34769396185874,25.681974290700555
Azad Kashmir,0,-11.075598412037582,-15.303916603350864,-2.841095697408395,-5.932839636110231,0,2021,247.6820526123047,237.68885261416435,4.204320012584732
Azad Kashmir,0,-11.483353860072128,-19.32934760819884,4.166831279946842,0.2580959288737148,0,2021,79.13508701324463,47.86937454044819,65.3146458940629
Azad Kashmir,0,-5.567664247818172,-15.561201289975884,0.9461140394649964,0.301600140345478,0,2021,167.5319366455078,148.8229379966855,12.571313871816573
Azad Kashmir,0,-6.891679432227089,-13.89838963853408,-0.6705962317308982,1.46786053131256,12,2021,312.0938262939453,182.88636000156401,70.64904473536262
Badin,0,-9.381427737279855,-13.718917171432135,-3.053747875441646,-2.074852282420345,0,2021,129.7168951034546,75.48155049867928,71.85245168715005
Badin,0,-12.36295617980037,-23.29018753168139,2.896111149743078,2.096695504010345,0,2021,147.55787801742554,73.99878491414711,99.4058121205925
Badin,0,-10.648620504880425,-15.990427382186702,-1.6201182299246089,-6.380964224859788,0,2021,91.47028875350952,65.75303842062131,39.111881291896054
