latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
27.84413,69.49162,331,0.55,0.42,2025-11-05,812,N,VIIRS,n,2,301.53,2.7,D,0
28.17307,72.94112,335.77,0.4,0.37,2025-11-05,812,N,VIIRS,l,2,308.14,1.4,D,0
28.77999,71.0695,339.28,0.45,0.39,2025-11-05,812,N,VIIRS,n,2,304.32,3.55,D,0
29.08208,71.61419,334.66,0.43,0.38,2025-11-05,812,N,VIIRS,n,2,302.96,4,D,0
29.19847,73.08413,332.97,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,300.97,2.61,D,0
29.21243,73.08535,342.68,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,305.89,18.13,D,0
29.21502,73.10137,342.39,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,310.94,26.93,D,0
29.21835,73.10067,340.33,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,300.82,7.07,D,0
29.22356,73.51913,339.94,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,308.74,14.24,D,0
29.22939,73.53429,346.37,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,307.85,22.39,D,0
29.2327,73.53362,334.58,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,303.46,9.99,D,0
29.23789,73.54482,331.44,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,302.04,3.58,D,0
29.23852,73.54878,334.08,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,303.62,5.36,D,0
29.24146,73.58902,340.89,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,303.26,3.43,D,0
29.24478,73.58834,336.87,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,301.64,3.43,D,0
29.2464,73.55534,335.65,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,302.3,30.26,D,0
29.26827,74.19733,333.53,0.38,0.36,2025-11-05,812,N,VIIRS,l,2,306.46,2.65,D,0
29.2826,73.24421,333.23,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,304.75,1.79,D,0
29.28463,74.01546,339.37,0.38,0.36,2025-11-05,812,N,VIIRS,n,2,309.13,4.47,D,0
29.28595,74.11264,334.4,0.38,0.36,2025-11-05,812,N,VIIRS,n,2,304.28,1.51,D,0
29.30232,73.65005,331.3,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,300.68,1.52,D,0
29.30563,73.64938,346.29,0.39,0.36,2025-11-05,812,N,VIIRS,n,2,302.36,9.1,D,0
29.31939,73.78101,332.25,0.38,0.36,2025-11-05,812,N,VIIRS,l,2,303.79,1.4,D,0
29.32711,74.36019,342.06,0.38,0.36,2025-11-05,812,N,VIIRS,n,2,304.34,3.97,D,0
29.33805,74.50022,330.88,0.38,0.36,2025-11-05,812,N,VIIRS,l,2,301.72,1.04,D,0
29.3421,74.26008,334.34,0.38,0.36,2025-11-05,812,N,VIIRS,n,2,302.37,2.91,D,0
29.36069,74.33762,334.48,0.38,0.36,2025-11-05,812,N,VIIRS,n,2,300.95,2.41,D,0
29.37877,74.18782,336.25,0.38,0.36,2025-11-05,812,N,VIIRS,n,2,305.29,4.59,D,0
29.37893,73.87886,335.19,0.38,0.36,2025-11-05,812,N,VIIRS,n,2,303.05,1.49,D,0
29.38224,73.8782,332.93,0.38,0.36,2025-11-05,812,N,VIIRS,n,2,304.37,2.8,D,0
