latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
32.87288,74.62627,342.04,0.68,0.74,2025-11-30,705,N,VIIRS,n,2,291.46,8.32,D,0
32.87378,74.6249,333.08,0.68,0.74,2025-11-30,705,N,VIIRS,n,2,290.78,4.47,D,0
28.03551,69.42637,342.6,0.43,0.38,2025-11-30,844,N,VIIRS,n,2,294.3,7.87,D,0
28.03902,69.42578,334.93,0.43,0.38,2025-11-30,844,N,VIIRS,n,2,293.6,5.42,D,0
28.04265,69.6419,334.74,0.44,0.38,2025-11-30,844,N,VIIRS,n,2,302.53,2.49,D,0
28.14568,69.85487,329.81,0.45,0.39,2025-11-30,844,N,VIIRS,n,2,298.63,1.56,D,0
28.16483,70.08939,331.79,0.46,0.39,2025-11-30,844,N,VIIRS,n,2,294.18,5.6,D,0
28.37939,70.23337,330.27,0.47,0.4,2025-11-30,844,N,VIIRS,n,2,297.44,1.85,D,0
28.59586,70.30661,332.57,0.48,0.4,2025-11-30,844,N,VIIRS,n,2,299.14,4.56,D,0
28.85721,70.68944,331.97,0.5,0.41,2025-11-30,844,N,VIIRS,n,2,297.78,4.5,D,0
29.05562,70.7483,338.08,0.5,0.41,2025-11-30,844,N,VIIRS,n,2,297.48,4.88,D,0
29.35902,73.88906,330.13,0.5,0.49,2025-11-30,844,N,VIIRS,n,2,298.16,3.58,D,0
29.64988,70.78475,331.95,0.51,0.41,2025-11-30,844,N,VIIRS,n,2,289.07,4.44,D,0
29.91489,70.90178,339.96,0.52,0.42,2025-11-30,844,N,VIIRS,n,2,291.41,6.11,D,0
30.0526,74.08046,337.48,0.53,0.5,2025-11-30,844,N,VIIRS,n,2,302.67,4.11,D,0
30.05519,74.07772,341.35,0.53,0.5,2025-11-30,844,N,VIIRS,n,2,302.04,6.26,D,0
30.16803,74.22291,341.54,0.54,0.51,2025-11-30,844,N,VIIRS,n,2,303.34,6.16,D,0
30.16905,74.21988,343.1,0.54,0.51,2025-11-30,844,N,VIIRS,n,2,301.41,4.25,D,0
30.25858,71.03508,331.61,0.54,0.42,2025-11-30,844,N,VIIRS,n,2,290.46,2.83,D,0
30.25903,71.03747,336.14,0.54,0.42,2025-11-30,844,N,VIIRS,n,2,291.58,4.97,D,0
30.48273,72.17941,327.77,0.41,0.45,2025-11-30,844,N,VIIRS,n,2,294.48,1.93,D,0
30.50415,75.20146,332.89,0.62,0.54,2025-11-30,844,N,VIIRS,n,2,299.24,4.5,D,0
30.75379,71.84048,329.9,0.4,0.44,2025-11-30,844,N,VIIRS,n,2,297.44,1.87,D,0
