latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
27.77692,69.37231,331.06,0.41,0.37,2023-11-10,821,N,VIIRS,n,2,302.1,1.66,D,0
27.83006,69.4175,333.27,0.41,0.37,2023-11-10,821,N,VIIRS,l,2,304.82,3.97,D,0
27.85806,69.4586,338.44,0.41,0.37,2023-11-10,821,N,VIIRS,n,2,302.79,2.81,D,0
27.85966,69.55191,333.91,0.41,0.37,2023-11-10,821,N,VIIRS,n,2,303.72,1.92,D,0
27.99777,69.62492,339.81,0.4,0.37,2023-11-10,821,N,VIIRS,n,2,304.42,2.08,D,0
28.15676,69.35919,334.07,0.41,0.37,2023-11-10,821,N,VIIRS,n,2,305.88,2.7,D,0
28.24921,69.45071,334.43,0.41,0.37,2023-11-10,821,N,VIIRS,n,2,302.67,2.47,D,0
28.47543,69.6747,348.61,0.4,0.37,2023-11-10,821,N,VIIRS,n,2,307.52,7.52,D,0
28.89754,73.35371,330.59,0.41,0.37,2023-11-10,821,N,VIIRS,l,2,304.86,1.23,D,0
28.91698,70.54623,338.89,0.39,0.36,2023-11-10,821,N,VIIRS,n,2,302.03,3.26,D,0
28.92029,70.54556,335.46,0.39,0.36,2023-11-10,821,N,VIIRS,n,2,302.56,6.2,D,0
28.95155,70.52701,333.31,0.39,0.36,2023-11-10,821,N,VIIRS,n,2,302.47,1.94,D,0
28.9534,70.53885,333.1,0.39,0.36,2023-11-10,821,N,VIIRS,n,2,301.35,1.17,D,0
29.01319,71.01362,333.4,0.38,0.36,2023-11-10,821,N,VIIRS,n,2,299.8,2.85,D,0
29.03268,70.89639,333.92,0.38,0.36,2023-11-10,821,N,VIIRS,n,2,303.65,2.66,D,0
29.04692,69.4191,344.38,0.4,0.37,2023-11-10,821,N,VIIRS,n,2,307.64,3.92,D,0
29.06987,71.66254,331.11,0.39,0.36,2023-11-10,821,N,VIIRS,n,2,299.07,1.22,D,0
29.12175,70.97192,336.72,0.38,0.36,2023-11-10,821,N,VIIRS,n,2,300.81,4.09,D,0
29.15541,73.37988,330.31,0.42,0.37,2023-11-10,821,N,VIIRS,n,2,299.35,1.39,D,0
29.20612,70.99191,341.86,0.38,0.36,2023-11-10,821,N,VIIRS,n,2,300.66,4.34,D,0
29.24249,73.10159,338.66,0.41,0.37,2023-11-10,821,N,VIIRS,n,2,299.26,4.58,D,0
29.24481,73.11838,343.59,0.41,0.37,2023-11-10,821,N,VIIRS,n,2,300.65,7.7,D,0
29.24822,73.11777,346.98,0.41,0.37,2023-11-10,821,N,VIIRS,n,2,301.27,7.7,D,0
29.30893,70.28001,340.35,0.39,0.36,2023-11-10,821,N,VIIRS,n,2,301.94,2.91,D,0
29.31475,73.65861,332.89,0.42,0.38,2023-11-10,821,N,VIIRS,n,2,298.24,11.95,D,0
29.31951,71.54178,331.66,0.39,0.36,2023-11-10,821,N,VIIRS,n,2,300.22,2.49,D,0
29.36244,73.71439,337.07,0.43,0.38,2023-11-10,821,N,VIIRS,n,2,298.02,8.54,D,0
29.36941,73.96159,345,0.43,0.38,2023-11-10,821,N,VIIRS,n,2,298.89,9.96,D,0
29.36957,73.96294,332.04,0.44,0.38,2023-11-10,821,N,VIIRS,n,2,298.36,6.6,D,0
29.42584,74.00863,339.53,0.44,0.38,2023-11-10,821,N,VIIRS,n,2,297.66,3.86,D,0
29.42922,70.31286,347.06,0.39,0.36,2023-11-10,821,N,VIIRS,n,2,304.51,7.19,D,0
29.4552,74.52722,330.67,0.46,0.39,2023-11-10,821,N,VIIRS,n,2,297.04,2.41,D,0
29.45937,74.04456,346.65,0.44,0.38,2023-11-10,821,N,VIIRS,n,2,297.47,14.7,D,0
29.47104,71.51767,337.37,0.39,0.36,2023-11-10,821,N,VIIRS,n,2,299.19,3.26,D,0
29.47709,71.51242,331.67,0.39,0.36,2023-11-10,821,N,VIIRS,n,2,298.11,2.28,D,0
29.47743,72.0232,338.44,0.39,0.36,2023-11-10,821,N,VIIRS,n,2,299.44,3.02,D,0
29.48449,71.60891,347.04,0.39,0.36,2023-11-10,821,N,VIIRS,n,2,300.5,4.18,D,0
