latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.90798,74.94349,344.83,0.65,0.73,2023-11-30,706,N,VIIRS,n,2,287.88,7.87,D,2
31.15097,72.95125,328.52,0.77,0.77,2023-11-30,706,N,VIIRS,n,2,286.21,4.52,D,0
31.147,72.95219,330.59,0.77,0.77,2023-11-30,707,N,VIIRS,n,2,286.47,5.09,D,0
28.18934,69.80214,333.85,0.53,0.42,2023-11-30,846,N,VIIRS,n,2,297.92,3.2,D,0
28.27669,69.83609,333.57,0.53,0.42,2023-11-30,846,N,VIIRS,n,2,299.59,8.59,D,0
28.30441,69.67316,332.24,0.52,0.42,2023-11-30,846,N,VIIRS,n,2,298.87,2.68,D,0
28.30635,69.78761,332.35,0.53,0.42,2023-11-30,846,N,VIIRS,n,2,298.2,3.85,D,0
28.31021,69.78703,333.63,0.53,0.42,2023-11-30,846,N,VIIRS,n,2,297.88,3.85,D,0
28.38671,69.99654,330.81,0.54,0.42,2023-11-30,846,N,VIIRS,n,2,297.29,5.83,D,0
28.39799,69.88811,335.89,0.54,0.42,2023-11-30,846,N,VIIRS,n,2,296.95,4.85,D,0
28.6156,70.61072,340.95,0.39,0.44,2023-11-30,846,N,VIIRS,n,2,298.26,5.76,D,0
28.71885,70.53928,330.53,0.39,0.44,2023-11-30,846,N,VIIRS,n,2,297.09,2.23,D,0
28.73806,70.34094,335.36,0.57,0.43,2023-11-30,846,N,VIIRS,n,2,298.25,4.98,D,0
28.76339,70.49729,339.88,0.39,0.44,2023-11-30,846,N,VIIRS,n,2,296.27,7.11,D,0
28.78188,70.6673,332.06,0.4,0.44,2023-11-30,846,N,VIIRS,n,2,295.5,2.6,D,0
28.88119,70.75032,342.57,0.4,0.44,2023-11-30,846,N,VIIRS,n,2,298.47,11.97,D,0
28.97147,70.69994,332.51,0.4,0.44,2023-11-30,846,N,VIIRS,n,2,297.01,2.82,D,0
28.9821,70.73655,339,0.4,0.44,2023-11-30,846,N,VIIRS,n,2,297.15,3.81,D,0
29.08185,70.84637,330.86,0.41,0.45,2023-11-30,846,N,VIIRS,n,2,295.46,2.56,D,0
29.14669,71.29478,343.63,0.43,0.46,2023-11-30,846,N,VIIRS,n,2,296.51,4.14,D,0
29.1476,71.2934,340.18,0.43,0.46,2023-11-30,846,N,VIIRS,n,2,295.91,2.72,D,0
29.23897,70.48521,339.7,0.39,0.44,2023-11-30,846,N,VIIRS,n,2,297.92,8.19,D,0
29.53189,69.9277,342.05,0.55,0.43,2023-11-30,846,N,VIIRS,n,2,302.06,5.28,D,0
29.53359,69.92983,346.67,0.55,0.43,2023-11-30,846,N,VIIRS,n,2,302.25,6.47,D,0
29.59314,74.42517,367,0.34,0.56,2023-11-30,846,N,VIIRS,h,2,292.96,9.33,D,0
29.59605,74.39638,367,0.34,0.56,2023-11-30,846,N,VIIRS,h,2,293.89,6.78,D,0
29.79841,75.43973,340.45,0.39,0.59,2023-11-30,846,N,VIIRS,n,2,287.93,7.61,D,0
