latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
28.11423,72.63562,335.28,0.38,0.36,2023-11-05,815,N,VIIRS,n,2,307.52,1.71,D,0
28.61145,70.64935,336.55,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,301.61,3.76,D,0
28.74676,71.01662,334.3,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,300.84,3.72,D,0
28.77118,73.2418,330.02,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,302.36,0.62,D,0
28.84116,70.84814,333.27,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,301.79,1.83,D,0
29.07602,70.51357,332.45,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,300.91,2.23,D,0
29.10625,71.61243,340.77,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,301.92,3.6,D,0
29.12588,70.62033,335.1,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,305.17,4.18,D,0
29.15218,71.01298,333.2,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,300.44,2.48,D,0
29.18676,73.32522,336.21,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,302.49,2.42,D,0
29.23624,73.50847,342.91,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,302.19,6.18,D,0
29.25801,70.3829,339.63,0.42,0.37,2023-11-05,815,N,VIIRS,n,2,301.33,3.56,D,0
29.29337,70.28329,330.5,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,300.72,2.8,D,0
29.30597,73.65943,343.57,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,302.92,4.93,D,0
29.34046,73.66119,336.56,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,303.02,2.48,D,0
29.35789,70.47594,331.44,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,301.1,2.04,D,0
29.37285,73.82481,331.31,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,303.19,1.59,D,0
29.4233,74.03593,347.65,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,306.94,11.81,D,0
29.42666,74.03532,341.09,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,302.92,11.81,D,0
29.42911,74.91861,341.58,0.42,0.37,2023-11-05,815,N,VIIRS,n,2,302.63,4.17,D,0
29.43928,75.4877,333.09,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.8,2.84,D,0
29.44402,74.03631,332.53,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,300.73,3.47,D,0
29.46094,71.60217,337.68,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,304.85,5.08,D,0
29.47846,75.45823,333.08,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.26,1.47,D,0
29.48196,75.45763,330.23,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.51,1.47,D,0
29.48464,74.10424,345.93,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,303.67,7.75,D,0
29.48687,75.41304,340.35,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.13,5.51,D,0
29.488,74.10361,342.96,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,304.32,19.39,D,0
29.49117,75.25401,336.73,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.85,3.42,D,0
29.49365,74.59536,340.26,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,301.86,2.86,D,0
29.49571,74.43215,335.57,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,302.96,8.7,D,0
29.49659,71.68179,332.29,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,300.15,2.38,D,0
29.50038,75.02946,333.33,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,301.56,2.62,D,0
29.50444,74.59772,340.58,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,303.92,4.22,D,0
29.50785,74.59712,335.68,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,302.95,3.31,D,0
29.52335,74.99011,332.33,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.07,3.58,D,0
29.53553,74.51909,342.91,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,303.49,7.25,D,0
29.54009,74.52686,330.14,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,301.15,4.92,D,0
29.54349,74.52625,351,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,302.91,4.92,D,0
29.54747,74.52984,340.66,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,303.52,4.69,D,0
29.56216,74.51003,332.64,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,301.72,3.1,D,0
29.56556,74.50943,331.83,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,299.46,1.65,D,0
29.56755,74.44963,332.31,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,301.27,5.52,D,0
29.56762,74.4491,335.82,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,301.9,5.54,D,0
29.57376,74.44424,337.31,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,300.82,5.2,D,0
29.57585,74.53335,334.92,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,302.31,4.04,D,0
29.58058,75.24884,347.15,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,304.94,6.5,D,0
29.58109,74.42154,344.53,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,304.58,10.68,D,0
29.58931,75.23383,333.53,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.09,2.14,D,0
29.59467,71.57478,331.81,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,299.51,1.91,D,0
29.597,74.46145,347.66,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,307.95,20.91,D,0
29.59772,71.12341,332.36,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,299.55,1.89,D,0
29.60987,74.88347,330.15,0.42,0.37,2023-11-05,815,N,VIIRS,n,2,301.69,1.83,D,0
29.61517,74.94859,334.36,0.42,0.37,2023-11-05,815,N,VIIRS,n,2,301.33,2.28,D,0
29.6183,75.15697,334.78,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,302.09,1.64,D,0
29.61933,75.46495,334.39,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,300.38,3.45,D,0
29.62003,75.14324,333.28,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,300.24,2.45,D,0
29.62578,74.41776,342.69,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,303.22,9.66,D,0
29.62987,75.46316,332.7,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.91,3.9,D,0
29.6328,75.45807,333.93,0.43,0.38,2023-11-05,815,N,VIIRS,l,2,304.5,3.9,D,0
29.63558,74.48882,337.67,0.41,0.37,2023-11-05,815,N,VIIRS,n,2,304.92,3.47,D,0
29.64004,71.53629,334.98,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,304.61,2.58,D,0
29.64027,74.34686,345.78,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,302.29,6.47,D,0
29.64744,75.35053,333.49,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.04,2.64,D,0
29.64948,71.61712,338.74,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,302.75,5.56,D,0
29.6509,71.60441,331.72,0.39,0.36,2023-11-05,815,N,VIIRS,l,2,302.58,1.43,D,0
29.6518,69.64973,334.43,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,300.15,2.6,D,0
29.66267,75.46677,342.49,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.92,5.91,D,0
29.66475,75.21183,330.23,0.43,0.38,2023-11-05,815,N,VIIRS,l,2,302.76,2.92,D,0
29.69727,75.3476,332.89,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.98,2.31,D,0
29.7025,75.36037,343.97,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,305.24,11.97,D,0
29.7047,74.35727,343.8,0.4,0.37,2023-11-05,815,N,VIIRS,n,2,306.25,18.18,D,0
29.70723,75.31403,334.76,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.95,3.54,D,0
29.71021,75.22748,334.38,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.04,3.18,D,0
29.71368,75.25399,332.87,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.09,3.98,D,0
29.7148,75.31728,336.33,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.17,3.91,D,0
29.71508,71.859,333.38,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,301.5,3.74,D,0
29.71986,74.95314,335.12,0.42,0.38,2023-11-05,815,N,VIIRS,n,2,301.45,2.6,D,0
29.72178,75.34339,332.03,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.56,2.79,D,0
29.72241,75.23892,337.5,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.64,6.04,D,0
29.72462,75.4206,331.92,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.96,1.7,D,0
29.73112,75.33268,335.93,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.91,3.97,D,0
29.73694,75.34992,341.27,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,303.24,4.15,D,0
29.74217,72.5197,350.96,0.38,0.36,2023-11-05,815,N,VIIRS,n,2,301.3,6.49,D,0
29.74758,72.51047,332.07,0.38,0.36,2023-11-05,815,N,VIIRS,n,2,300.17,2.31,D,0
29.74803,75.40746,333.41,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,304.08,2.82,D,0
29.74884,71.68769,339.53,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,303.92,4.46,D,0
29.75216,71.687,342.21,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,302.74,4.46,D,0
29.75509,72.53749,341.62,0.38,0.36,2023-11-05,815,N,VIIRS,n,2,300.12,3.07,D,0
29.75797,75.37373,337.2,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.77,5.47,D,0
29.75934,71.24947,336.64,0.39,0.36,2023-11-05,815,N,VIIRS,n,2,300.58,1.9,D,0
29.76085,75.31395,335.64,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,304.52,3.06,D,0
29.7609,75.3961,336.27,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.54,3.82,D,0
29.76672,75.35853,342.2,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,306.13,6.49,D,0
29.77023,75.35793,336.56,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,304.06,6.49,D,0
29.77203,75.42631,336.74,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,300.91,3.21,D,0
29.77535,75.26151,335.29,0.43,0.38,2023-11-05,815,N,VIIRS,l,2,309.42,24.45,D,0
29.77779,75.33382,338.39,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,304.09,4.9,D,0
29.79428,75.29134,342.51,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,307.02,12.34,D,0
29.79486,75.29579,334.89,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,305.96,9.07,D,0
29.79684,72.52101,333.55,0.38,0.36,2023-11-05,815,N,VIIRS,n,2,299.21,2.39,D,0
29.79883,75.35439,339.64,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.69,3.77,D,0
29.79885,75.3576,340.22,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,301.85,4.14,D,0
29.79904,75.21795,335.61,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,306.62,3.39,D,0
29.7994,75.35887,343.96,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.15,5.62,D,0
29.80286,75.38576,341,0.43,0.38,2023-11-05,815,N,VIIRS,n,2,302.59,5.25,D,0
