latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
28.1668,69.36539,333.01,0.66,0.73,2024-11-20,730,N,VIIRS,n,2,298.13,2.79,D,0
29.19588,71.86689,336.22,0.45,0.63,2024-11-20,730,N,VIIRS,n,2,299.72,4.11,D,0
29.30944,73.65807,330.26,0.35,0.57,2024-11-20,730,N,VIIRS,l,2,301.67,2.24,D,0
29.32042,74.29926,334.89,0.32,0.55,2024-11-20,730,N,VIIRS,n,2,302.88,1.81,D,0
29.32786,73.80768,367,0.34,0.56,2024-11-20,730,N,VIIRS,h,2,304.43,5.23,D,0
29.32949,73.8147,336.38,0.34,0.56,2024-11-20,730,N,VIIRS,n,2,304.24,8.24,D,0
29.33455,73.81309,367,0.34,0.56,2024-11-20,730,N,VIIRS,h,2,302.65,8.24,D,0
29.33536,73.81659,344.52,0.34,0.56,2024-11-20,730,N,VIIRS,n,2,300.87,13.2,D,0
29.33894,73.87872,367,0.34,0.56,2024-11-20,730,N,VIIRS,h,2,304.08,6.9,D,0
29.34641,73.67625,354.07,0.35,0.57,2024-11-20,730,N,VIIRS,n,2,303.41,5.21,D,0
29.36744,73.74187,367,0.35,0.56,2024-11-20,730,N,VIIRS,h,2,304.38,5.52,D,0
29.45054,74.02666,352.98,0.33,0.55,2024-11-20,730,N,VIIRS,n,2,304.89,10.8,D,0
29.45132,74.03004,367,0.33,0.55,2024-11-20,730,N,VIIRS,h,2,304.6,13.49,D,0
29.48694,74.1375,342.4,0.33,0.55,2024-11-20,730,N,VIIRS,n,2,299.25,2.57,D,0
29.50453,74.12158,330.5,0.33,0.55,2024-11-20,730,N,VIIRS,n,2,301.02,1.24,D,0
29.53325,74.60931,330.69,0.61,0.53,2024-11-20,730,N,VIIRS,l,2,301.71,3.48,D,0
29.54094,74.23418,347.34,0.32,0.55,2024-11-20,730,N,VIIRS,n,2,301.62,3.17,D,0
29.5538,74.24432,367,0.32,0.55,2024-11-20,730,N,VIIRS,h,2,308.53,69.82,D,0
29.56139,74.57449,336.04,0.61,0.54,2024-11-20,730,N,VIIRS,n,2,298.81,4.93,D,0
29.57582,74.45605,337.27,0.62,0.54,2024-11-20,730,N,VIIRS,n,2,302.89,3.64,D,0
29.5799,74.54234,331.95,0.61,0.54,2024-11-20,730,N,VIIRS,n,2,304.44,4.74,D,0
29.58475,74.54091,345.63,0.61,0.54,2024-11-20,730,N,VIIRS,n,2,302.33,11.48,D,0
29.60533,74.49459,337.89,0.62,0.54,2024-11-20,730,N,VIIRS,n,2,302.19,5.34,D,0
29.81698,74.68613,342.55,0.6,0.53,2024-11-20,730,N,VIIRS,n,2,299.62,6.87,D,0
29.83766,72.78574,336.24,0.38,0.59,2024-11-20,730,N,VIIRS,n,2,298.73,2.13,D,0
29.8582,72.72848,335.4,0.39,0.59,2024-11-20,730,N,VIIRS,n,2,299.19,3.12,D,0
29.85999,72.72984,334.16,0.39,0.59,2024-11-20,730,N,VIIRS,n,2,298.4,3.01,D,0
29.87023,75.30111,337.69,0.55,0.51,2024-11-20,730,N,VIIRS,n,2,299.87,3.36,D,0
30.01941,73.15211,330.31,0.36,0.57,2024-11-20,730,N,VIIRS,n,2,300.15,2.3,D,0
30.03727,75.28509,339.09,0.54,0.51,2024-11-20,730,N,VIIRS,n,2,303.67,3.83,D,0
30.07583,73.24901,333.46,0.36,0.57,2024-11-20,730,N,VIIRS,n,2,301.69,2.58,D,0
30.13767,73.46492,332.63,0.34,0.56,2024-11-20,730,N,VIIRS,n,2,300.11,2.12,D,0
30.13856,74.84845,341.07,0.57,0.52,2024-11-20,730,N,VIIRS,n,2,302.01,3.76,D,0
30.13918,74.85033,337.82,0.57,0.52,2024-11-20,730,N,VIIRS,n,2,301.14,5.29,D,0
30.14714,75.45232,341.07,0.53,0.5,2024-11-20,730,N,VIIRS,n,2,303.72,5.98,D,0
30.15556,74.4683,332.87,0.6,0.53,2024-11-20,730,N,VIIRS,n,2,298.77,2.42,D,0
30.21667,74.79399,341.56,0.58,0.52,2024-11-20,730,N,VIIRS,n,2,301.5,5.37,D,0
30.21692,75.46986,342.35,0.53,0.5,2024-11-20,730,N,VIIRS,n,2,302.78,7.27,D,0
30.2184,70.63607,329.2,0.5,0.66,2024-11-20,730,N,VIIRS,n,2,297.44,3.2,D,0
30.22223,75.31736,330.33,0.54,0.51,2024-11-20,730,N,VIIRS,n,2,302.37,2.07,D,0
30.26138,74.83728,340.75,0.57,0.52,2024-11-20,730,N,VIIRS,n,2,301.32,3.21,D,0
30.26162,74.84119,340.26,0.57,0.52,2024-11-20,730,N,VIIRS,n,2,300.68,5.66,D,0
30.35321,74.10355,339.48,0.63,0.54,2024-11-20,730,N,VIIRS,n,2,300.88,4.81,D,0
30.36824,74.5807,341.73,0.59,0.53,2024-11-20,730,N,VIIRS,n,2,300.1,6.54,D,0
30.38232,71.88905,329.04,0.42,0.61,2024-11-20,730,N,VIIRS,n,2,297.96,3.47,D,0
30.3834,71.89335,336.28,0.42,0.61,2024-11-20,730,N,VIIRS,n,2,299.29,3.47,D,0
30.4109,74.48801,330.52,0.59,0.53,2024-11-20,730,N,VIIRS,n,2,302.3,4.08,D,0
30.41718,72.05249,333.03,0.41,0.61,2024-11-20,730,N,VIIRS,n,2,297.79,2.96,D,0
30.42716,74.7979,341.95,0.57,0.52,2024-11-20,730,N,VIIRS,n,2,303.09,13.08,D,0
30.45501,74.83322,335.35,0.57,0.52,2024-11-20,730,N,VIIRS,n,2,303.17,5.83,D,0
30.53502,74.48135,333.06,0.59,0.53,2024-11-20,730,N,VIIRS,n,2,299.22,3.42,D,0
30.55268,74.46954,341.87,0.59,0.53,2024-11-20,730,N,VIIRS,n,2,300.32,6.6,D,0
30.59069,74.41235,351.74,0.59,0.53,2024-11-20,730,N,VIIRS,n,2,299.36,9.56,D,0
30.59253,74.40974,340.9,0.59,0.53,2024-11-20,730,N,VIIRS,n,2,301.7,15.53,D,0
30.59363,74.89237,330.67,0.56,0.51,2024-11-20,730,N,VIIRS,n,2,302.92,3.63,D,0
30.64347,74.49827,340.19,0.59,0.53,2024-11-20,730,N,VIIRS,n,2,303.4,7.45,D,0
30.64451,74.61308,339.56,0.58,0.52,2024-11-20,730,N,VIIRS,n,2,299.71,5.84,D,0
30.64477,74.60889,340.76,0.58,0.52,2024-11-20,730,N,VIIRS,n,2,300.96,8.35,D,0
30.65709,74.5135,330.8,0.58,0.52,2024-11-20,730,N,VIIRS,n,2,300.3,4.31,D,0
30.66551,71.67725,336.81,0.42,0.61,2024-11-20,730,N,VIIRS,n,2,298.07,4.96,D,0
30.67985,74.38995,331.95,0.59,0.53,2024-11-20,730,N,VIIRS,n,2,300.33,4.31,D,0
30.70893,74.87651,332.12,0.56,0.51,2024-11-20,730,N,VIIRS,n,2,301.46,4.22,D,0
30.71036,74.87975,332.36,0.56,0.51,2024-11-20,730,N,VIIRS,n,2,301.48,2.48,D,0
30.71625,74.72993,355.99,0.57,0.52,2024-11-20,730,N,VIIRS,n,2,304.49,15.55,D,0
30.73006,72.02947,351.36,0.4,0.6,2024-11-20,730,N,VIIRS,n,2,298.9,4.98,D,0
