latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
27.73597,72.61726,337.44,0.39,0.36,2025-11-15,824,N,VIIRS,l,2,312.15,4.77,D,0
27.82958,69.36445,341.32,0.41,0.37,2025-11-15,824,N,VIIRS,n,2,303.76,4.61,D,0
28.00534,69.59621,333.79,0.4,0.37,2025-11-15,824,N,VIIRS,n,2,302.25,2.15,D,0
28.00669,69.60438,330.48,0.4,0.37,2025-11-15,824,N,VIIRS,n,2,305.28,2.71,D,0
28.01266,69.36948,335.88,0.41,0.37,2025-11-15,824,N,VIIRS,n,2,299.8,2.52,D,0
28.07032,71.61216,337.13,0.38,0.36,2025-11-15,824,N,VIIRS,l,2,311.91,3.71,D,0
28.08185,69.80325,345.65,0.4,0.37,2025-11-15,824,N,VIIRS,n,2,307.19,7.83,D,0
28.1772,72.72678,337.21,0.4,0.37,2025-11-15,824,N,VIIRS,l,2,310.08,2.81,D,0
28.65496,71.02864,367,0.38,0.36,2025-11-15,824,N,VIIRS,h,2,331.33,64.99,D,0
28.65556,71.03256,335.18,0.38,0.36,2025-11-15,824,N,VIIRS,n,2,308.72,7.5,D,0
28.65827,71.02798,367,0.38,0.36,2025-11-15,824,N,VIIRS,h,2,317,25.51,D,0
28.76237,71.15688,344.51,0.38,0.36,2025-11-15,824,N,VIIRS,n,2,304.71,2.77,D,0
28.78322,70.1816,336.57,0.39,0.36,2025-11-15,824,N,VIIRS,n,2,305.73,3.13,D,0
28.84968,70.82029,333.46,0.38,0.36,2025-11-15,824,N,VIIRS,n,2,302.05,2.35,D,0
29.14565,73.40004,343.64,0.42,0.37,2025-11-15,824,N,VIIRS,n,2,305.54,4.96,D,0
29.15254,73.39884,334.01,0.42,0.37,2025-11-15,824,N,VIIRS,n,2,303.63,2.2,D,0
29.20204,73.17767,341.29,0.41,0.37,2025-11-15,824,N,VIIRS,n,2,305.49,11.34,D,0
29.20372,73.6608,335.84,0.42,0.38,2025-11-15,824,N,VIIRS,n,2,309.1,1.3,D,0
29.20547,73.17706,351.15,0.41,0.37,2025-11-15,824,N,VIIRS,n,2,312.71,11.34,D,0
29.2078,73.19397,337.5,0.41,0.37,2025-11-15,824,N,VIIRS,n,2,307.17,4.78,D,0
29.21005,73.18491,335.16,0.41,0.37,2025-11-15,824,N,VIIRS,n,2,304.7,2.25,D,0
29.21865,73.19637,332.19,0.41,0.37,2025-11-15,824,N,VIIRS,l,2,305.02,3.96,D,0
29.22032,73.18308,334.52,0.41,0.37,2025-11-15,824,N,VIIRS,l,2,304.85,2.85,D,0
29.24011,73.53436,339.42,0.42,0.38,2025-11-15,824,N,VIIRS,n,2,308.84,5.84,D,0
29.24357,73.53374,343.57,0.42,0.38,2025-11-15,824,N,VIIRS,n,2,315.08,37.28,D,0
29.28513,74.26086,338.53,0.45,0.39,2025-11-15,824,N,VIIRS,n,2,305.86,8.04,D,0
29.29765,74.21651,343.33,0.44,0.39,2025-11-15,824,N,VIIRS,n,2,310.64,8.5,D,0
29.29823,73.64897,336.45,0.42,0.38,2025-11-15,824,N,VIIRS,n,2,304.99,2.35,D,0
29.33266,74.26238,334.23,0.45,0.39,2025-11-15,824,N,VIIRS,n,2,304.88,1.91,D,0
29.34818,74.41147,338.61,0.45,0.39,2025-11-15,824,N,VIIRS,n,2,303.66,1.78,D,0
29.35008,74.03558,334.34,0.44,0.38,2025-11-15,824,N,VIIRS,l,2,306.6,16.45,D,0
29.35413,74.34386,335.69,0.45,0.39,2025-11-15,824,N,VIIRS,n,2,301.74,2.34,D,0
29.35771,74.34327,346.65,0.45,0.39,2025-11-15,824,N,VIIRS,n,2,305.3,13.42,D,0
29.49603,75.32236,332.97,0.5,0.41,2025-11-15,824,N,VIIRS,n,2,302.27,2.69,D,0
29.50305,75.41096,333.81,0.5,0.41,2025-11-15,824,N,VIIRS,n,2,301.48,3.38,D,0
28.89748,70.5434,334.31,0.39,0.36,2025-11-15,825,N,VIIRS,n,2,303.47,2.61,D,0
28.98723,70.42345,332.92,0.39,0.36,2025-11-15,825,N,VIIRS,l,2,303.06,2.55,D,0
29.01116,70.9224,331.04,0.38,0.36,2025-11-15,825,N,VIIRS,n,2,304.13,1.7,D,0
29.04049,70.91682,333.39,0.38,0.36,2025-11-15,825,N,VIIRS,l,2,303.99,3.91,D,0
29.04083,70.94108,335.07,0.38,0.36,2025-11-15,825,N,VIIRS,n,2,302.07,2.55,D,0
