latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.37995,75.3074,339.37,0.41,0.37,2023-10-21,756,N,VIIRS,n,2,304.31,3.22,D,0
29.51837,74.55377,333.15,0.43,0.38,2023-10-21,756,N,VIIRS,n,2,291.71,3.15,D,0
29.53352,74.49493,337.25,0.43,0.38,2023-10-21,756,N,VIIRS,n,2,300.59,9.34,D,0
29.57134,74.81963,333.55,0.42,0.38,2023-10-21,756,N,VIIRS,n,2,294.76,3.44,D,0
29.60834,75.2463,336.41,0.41,0.37,2023-10-21,756,N,VIIRS,n,2,300.88,2.53,D,0
29.6551,75.2097,331.16,0.41,0.37,2023-10-21,756,N,VIIRS,n,2,302.31,2.02,D,0
29.66989,75.29822,334.43,0.41,0.37,2023-10-21,756,N,VIIRS,n,2,303.03,3.03,D,0
29.67328,75.29747,334.57,0.41,0.37,2023-10-21,756,N,VIIRS,n,2,300.51,4.74,D,0
29.67653,75.27578,338.28,0.41,0.37,2023-10-21,756,N,VIIRS,n,2,299.08,6.41,D,0
29.68268,74.57846,331.3,0.43,0.38,2023-10-21,756,N,VIIRS,n,2,284.31,2.72,D,0
29.80704,75.15568,341.89,0.41,0.37,2023-10-21,756,N,VIIRS,n,2,300.17,12.01,D,0
29.81516,75.47506,334.38,0.4,0.37,2023-10-21,756,N,VIIRS,n,2,298.69,3.98,D,0
29.83834,75.48779,332.23,0.4,0.37,2023-10-21,756,N,VIIRS,n,2,299.5,2.62,D,0
29.84162,75.13042,331.72,0.41,0.37,2023-10-21,756,N,VIIRS,n,2,298.45,2.51,D,0
29.84188,72.78297,333.76,0.51,0.41,2023-10-21,756,N,VIIRS,n,2,296.02,3.79,D,0
29.86339,74.2849,336.54,0.44,0.38,2023-10-21,756,N,VIIRS,n,2,301.93,5.32,D,0
29.9159,72.12881,337.79,0.54,0.42,2023-10-21,756,N,VIIRS,n,2,295.66,6.59,D,0
30.00626,72.60019,334.55,0.51,0.41,2023-10-21,756,N,VIIRS,n,2,295.88,2.78,D,0
30.09031,72.69292,332.01,0.51,0.41,2023-10-21,756,N,VIIRS,n,2,297.93,4.8,D,0
30.10761,72.99603,332.84,0.49,0.4,2023-10-21,756,N,VIIRS,n,2,297.62,2.34,D,0
30.15412,73.00916,334.86,0.49,0.4,2023-10-21,756,N,VIIRS,n,2,298.56,6.7,D,0
30.20746,70.65003,335.03,0.43,0.46,2023-10-21,756,N,VIIRS,n,2,296.56,3.58,D,0
30.2114,73.27515,343.41,0.48,0.4,2023-10-21,756,N,VIIRS,n,2,299.52,14.63,D,0
30.24686,70.65073,338.56,0.43,0.46,2023-10-21,756,N,VIIRS,n,2,297.07,3.7,D,0
30.25276,74.37194,332.78,0.43,0.38,2023-10-21,756,N,VIIRS,n,2,298.27,2.87,D,0
30.27369,70.61108,330.13,0.43,0.46,2023-10-21,756,N,VIIRS,n,2,295.66,2.79,D,0
30.27389,73.28552,331.11,0.47,0.4,2023-10-21,756,N,VIIRS,n,2,297.33,5.01,D,0
30.2746,70.61548,333.42,0.43,0.46,2023-10-21,756,N,VIIRS,n,2,295.38,2.79,D,0
30.27791,72.9653,336.48,0.49,0.4,2023-10-21,756,N,VIIRS,n,2,296.39,4.42,D,0
30.28203,73.28865,330.03,0.47,0.4,2023-10-21,756,N,VIIRS,n,2,297.77,5.06,D,0
30.28565,73.28777,330.22,0.47,0.4,2023-10-21,756,N,VIIRS,n,2,298.2,5.06,D,0
30.28654,73.29266,339.44,0.47,0.4,2023-10-21,756,N,VIIRS,n,2,297.65,11.98,D,0
30.29887,72.91257,343.88,0.49,0.4,2023-10-21,756,N,VIIRS,n,2,297.54,5.27,D,0
30.30256,72.91166,336.65,0.49,0.4,2023-10-21,756,N,VIIRS,n,2,295.28,5.27,D,0
30.30665,70.64385,339.59,0.43,0.46,2023-10-21,756,N,VIIRS,n,2,296.21,3.02,D,0
30.31047,73.38322,333.99,0.47,0.4,2023-10-21,756,N,VIIRS,n,2,299.2,1.99,D,0
30.34593,70.70336,341.11,0.42,0.45,2023-10-21,756,N,VIIRS,n,2,297.97,7.76,D,0
30.34883,70.70155,333.32,0.42,0.45,2023-10-21,756,N,VIIRS,n,2,296.42,3.51,D,0
