latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.20403,70.94798,331.94,0.4,0.37,2024-10-06,814,N,VIIRS,l,2,303.5,1.75,D,0
29.32455,71.27834,334.25,0.4,0.37,2024-10-06,814,N,VIIRS,l,2,304.29,1.66,D,0
29.48914,71.23153,335.45,0.4,0.37,2024-10-06,814,N,VIIRS,n,2,304.84,1.2,D,0
29.52249,74.42945,335.6,0.4,0.37,2024-10-06,814,N,VIIRS,n,2,309.63,27.06,D,0
29.78692,75.21973,332.86,0.42,0.38,2024-10-06,814,N,VIIRS,n,2,300.45,2.37,D,0
29.80628,72.68544,347.7,0.38,0.36,2024-10-06,814,N,VIIRS,n,2,306.65,8.3,D,0
29.96779,71.93013,344.18,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,303.68,4.76,D,0
29.96834,71.37931,330.08,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,301.7,1.06,D,0
29.98738,71.29599,332.56,0.39,0.36,2024-10-06,814,N,VIIRS,l,2,302.99,3.5,D,0
29.98904,71.35815,331.72,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,301.5,2.78,D,0
29.99463,71.45723,351.16,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,305.12,11.63,D,0
30.00895,72.72784,338.75,0.38,0.36,2024-10-06,814,N,VIIRS,n,2,303.63,2.75,D,0
30.01577,71.48192,335.07,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,303.33,4.43,D,0
30.05429,72.64527,335.5,0.38,0.36,2024-10-06,814,N,VIIRS,n,2,306.35,2.44,D,0
30.06368,71.84879,334.28,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,302.61,2.03,D,0
30.06538,72.74111,335.37,0.38,0.36,2024-10-06,814,N,VIIRS,n,2,304.94,2.17,D,0
30.08755,73.00262,337.04,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,307.27,2.87,D,0
30.11865,71.44785,334.44,0.39,0.36,2024-10-06,814,N,VIIRS,l,2,304.84,1.96,D,0
30.13018,71.48412,333.51,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,303.17,2.4,D,0
30.15173,72.48292,334.62,0.38,0.36,2024-10-06,814,N,VIIRS,n,2,304.55,1.06,D,0
30.15202,73.41774,334.6,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,306,2.47,D,0
30.16091,72.92709,332.28,0.38,0.36,2024-10-06,814,N,VIIRS,n,2,302.42,1.84,D,0
30.17045,72.74095,344.64,0.38,0.36,2024-10-06,814,N,VIIRS,n,2,304.53,5.22,D,0
30.20607,72.86489,338.16,0.38,0.36,2024-10-06,814,N,VIIRS,n,2,304.26,3.34,D,0
30.21117,72.87617,335.65,0.38,0.36,2024-10-06,814,N,VIIRS,n,2,304.12,3.99,D,0
30.21176,72.88016,333.34,0.38,0.36,2024-10-06,814,N,VIIRS,n,2,302.42,6.45,D,0
30.2258,72.50494,330.88,0.38,0.36,2024-10-06,814,N,VIIRS,l,2,302.44,1.14,D,0
30.23162,73.03622,336.09,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,304.19,2.27,D,0
30.23268,72.00024,335.83,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,303.25,1.49,D,0
30.27063,73.0534,343.61,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,304.36,4.27,D,0
30.27276,73.04475,336.83,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,304.85,3.23,D,0
30.27607,73.04411,341.03,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,303.94,3.23,D,0
30.30291,73.01828,331.74,0.39,0.36,2024-10-06,814,N,VIIRS,l,2,303,2.91,D,0
30.3035,73.02228,337.4,0.39,0.36,2024-10-06,814,N,VIIRS,n,2,304.85,2.91,D,0
