latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.5463,74.44782,346.26,0.38,0.59,2024-11-15,723,N,VIIRS,n,2,296.27,2.88,D,0
29.63991,75.44383,332.14,0.33,0.56,2024-11-15,723,N,VIIRS,n,2,297.1,2.51,D,0
29.88836,74.90711,333,0.35,0.57,2024-11-15,724,N,VIIRS,n,2,295.03,1.73,D,0
30.0006,74.66714,328.72,0.36,0.58,2024-11-15,724,N,VIIRS,n,2,294.48,1.91,D,0
32.75831,74.57276,325.47,0.32,0.54,2024-11-15,724,N,VIIRS,n,2,293.97,1.63,D,0
29.16578,73.30972,330.55,0.54,0.68,2024-11-15,904,N,VIIRS,n,2,295.62,3.42,D,0
29.2297,73.54691,341.96,0.56,0.69,2024-11-15,904,N,VIIRS,n,2,296.36,11.38,D,0
29.33531,73.80953,335.09,0.58,0.7,2024-11-15,904,N,VIIRS,n,2,295.32,3.61,D,0
29.4216,74.01493,346.51,0.6,0.71,2024-11-15,904,N,VIIRS,n,2,294.55,7.64,D,0
29.42387,74.01637,339.26,0.6,0.71,2024-11-15,904,N,VIIRS,n,2,294.61,5.22,D,0
29.43083,74.02244,335.08,0.6,0.71,2024-11-15,904,N,VIIRS,n,2,294.19,5.22,D,0
29.44301,74.04594,357.13,0.6,0.71,2024-11-15,904,N,VIIRS,l,2,296.42,14.8,D,0
29.44964,74.04557,333.72,0.6,0.71,2024-11-15,904,N,VIIRS,n,2,292.89,3.85,D,0
29.44995,74.05204,330.61,0.6,0.71,2024-11-15,904,N,VIIRS,n,2,293.39,3.85,D,0
29.47176,74.08976,337.18,0.61,0.71,2024-11-15,904,N,VIIRS,n,2,293.64,4.5,D,0
29.53712,74.59679,330.36,0.65,0.73,2024-11-15,904,N,VIIRS,n,2,293.59,5.71,D,0
29.56135,74.2197,335.87,0.62,0.71,2024-11-15,904,N,VIIRS,n,2,293.48,4.35,D,0
29.57732,74.45206,335.71,0.64,0.72,2024-11-15,904,N,VIIRS,n,2,294.19,6.81,D,0
29.57884,74.4556,331.95,0.64,0.72,2024-11-15,904,N,VIIRS,n,2,293.08,5.26,D,0
29.60505,74.43358,334.14,0.64,0.72,2024-11-15,904,N,VIIRS,n,2,293.23,4.62,D,0
29.89848,75.18854,329.44,0.71,0.75,2024-11-15,904,N,VIIRS,n,2,293.8,5.24,D,0
29.90884,75.47869,335.57,0.74,0.76,2024-11-15,904,N,VIIRS,n,2,293.16,10.3,D,0
29.93397,75.46218,329.35,0.74,0.76,2024-11-15,904,N,VIIRS,n,2,292.99,3.45,D,0
29.93697,75.46149,328.98,0.74,0.76,2024-11-15,904,N,VIIRS,n,2,292.74,2.44,D,0
29.93729,75.09502,332.91,0.7,0.75,2024-11-15,904,N,VIIRS,n,2,293.3,5.56,D,0
29.9698,73.05392,328.38,0.53,0.67,2024-11-15,904,N,VIIRS,n,2,293.17,2.33,D,0
29.97428,74.83707,332.32,0.68,0.74,2024-11-15,904,N,VIIRS,n,2,292.99,4.26,D,0
30.04043,74.92259,348.69,0.69,0.74,2024-11-15,904,N,VIIRS,n,2,293.56,7.44,D,0
30.12127,75.05762,328.29,0.7,0.75,2024-11-15,904,N,VIIRS,n,2,292.75,6.3,D,0
30.12352,75.06188,335.64,0.7,0.75,2024-11-15,904,N,VIIRS,n,2,293.41,6.66,D,0
30.12386,75.32066,329.3,0.73,0.76,2024-11-15,904,N,VIIRS,n,2,293.23,4.53,D,0
30.13068,74.2939,328.44,0.63,0.72,2024-11-15,904,N,VIIRS,n,2,292.02,5.04,D,0
30.14029,74.66489,334.83,0.66,0.73,2024-11-15,904,N,VIIRS,n,2,293.17,5.82,D,0
30.1718,70.9321,327.2,0.4,0.6,2024-11-15,904,N,VIIRS,n,2,291.64,2.65,D,0
30.33027,74.58772,333.19,0.66,0.73,2024-11-15,904,N,VIIRS,n,2,291.95,6.27,D,0
30.36934,73.96244,331.62,0.61,0.71,2024-11-15,904,N,VIIRS,n,2,292.05,5.02,D,0
30.36962,74.543,333.13,0.66,0.73,2024-11-15,904,N,VIIRS,n,2,291.45,7.26,D,0
