latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
28.2143,70.25265,331.19,0.38,0.59,2024-11-30,742,N,VIIRS,n,2,291.37,1.98,D,0
28.77136,71.01379,342.46,0.33,0.55,2024-11-30,743,N,VIIRS,n,2,294.86,3.31,D,0
28.77214,71.01714,337.91,0.33,0.55,2024-11-30,743,N,VIIRS,n,2,294.9,3.31,D,0
28.77448,71.10874,354.76,0.33,0.55,2024-11-30,743,N,VIIRS,n,2,296.1,5.11,D,0
28.77732,71.10803,349.68,0.33,0.55,2024-11-30,743,N,VIIRS,n,2,293.97,5.72,D,0
29.13254,70.74791,328.45,0.34,0.56,2024-11-30,743,N,VIIRS,n,2,291.6,2.17,D,0
29.37422,73.96719,341.41,0.44,0.46,2024-11-30,743,N,VIIRS,n,2,297.24,4.77,D,0
29.5872,74.27927,344.52,0.41,0.45,2024-11-30,743,N,VIIRS,n,2,300.09,5.85,D,0
29.59885,74.3781,335.4,0.41,0.45,2024-11-30,743,N,VIIRS,n,2,298.5,4.72,D,0
29.59971,74.38227,342.69,0.41,0.45,2024-11-30,743,N,VIIRS,n,2,298.35,10.52,D,0
29.60806,74.08411,338.17,0.42,0.46,2024-11-30,743,N,VIIRS,n,2,298.59,4.59,D,0
29.62343,74.39364,342.64,0.41,0.45,2024-11-30,743,N,VIIRS,n,2,297.15,4.57,D,0
29.63063,74.49209,340.07,0.4,0.44,2024-11-30,743,N,VIIRS,n,2,298.49,3.33,D,0
29.91008,74.9493,333.85,0.57,0.43,2024-11-30,743,N,VIIRS,n,2,297.18,4.68,D,2
30.05307,73.42301,333.18,0.45,0.47,2024-11-30,743,N,VIIRS,n,2,297.6,2.81,D,0
30.05599,73.42558,333.42,0.45,0.47,2024-11-30,743,N,VIIRS,n,2,296.26,4.68,D,0
30.11936,74.61852,333.43,0.39,0.44,2024-11-30,743,N,VIIRS,n,2,298.46,2.78,D,0
30.1357,75.40216,331.32,0.53,0.42,2024-11-30,743,N,VIIRS,n,2,296.86,3,D,0
30.16209,72.77977,339.8,0.49,0.49,2024-11-30,743,N,VIIRS,n,2,294.7,3.23,D,0
30.28751,75.20492,334.71,0.54,0.42,2024-11-30,743,N,VIIRS,n,2,300.9,8.34,D,0
30.3808,74.09631,336.58,0.41,0.45,2024-11-30,743,N,VIIRS,n,2,298.25,3.19,D,0
30.38931,73.97949,340.9,0.42,0.45,2024-11-30,743,N,VIIRS,n,2,300.27,7.24,D,0
30.39121,73.97688,350.24,0.42,0.45,2024-11-30,743,N,VIIRS,n,2,300.26,8.09,D,0
30.42074,74.86851,337.94,0.56,0.43,2024-11-30,743,N,VIIRS,n,2,298.78,4.19,D,0
30.43567,73.76105,341.64,0.43,0.46,2024-11-30,743,N,VIIRS,n,2,295.16,8.92,D,0
30.46128,75.01405,330.4,0.55,0.43,2024-11-30,743,N,VIIRS,n,2,297.11,2.76,D,0
30.52417,74.34819,341.28,0.4,0.44,2024-11-30,743,N,VIIRS,n,2,296.5,49.73,D,0
30.80326,71.89021,331.26,0.53,0.5,2024-11-30,743,N,VIIRS,n,2,293.03,1.51,D,0
30.80782,71.88886,333.39,0.53,0.5,2024-11-30,743,N,VIIRS,n,2,293.97,3.26,D,0
30.81858,74.81142,332.3,0.55,0.43,2024-11-30,743,N,VIIRS,n,2,297.63,7.11,D,0
30.89177,73.78025,342.1,0.42,0.45,2024-11-30,743,N,VIIRS,n,2,297.49,6.66,D,0
30.89462,73.77871,355.98,0.42,0.45,2024-11-30,743,N,VIIRS,n,2,296.73,15.68,D,0
30.89587,73.77913,336.07,0.42,0.45,2024-11-30,743,N,VIIRS,n,2,293.61,6.66,D,0
30.9457,75.32169,333.43,0.52,0.42,2024-11-30,743,N,VIIRS,n,2,298.6,6.37,D,0
30.95064,72.76708,339.52,0.47,0.48,2024-11-30,743,N,VIIRS,n,2,294.62,3.97,D,0
30.9521,73.8633,338.86,0.41,0.45,2024-11-30,743,N,VIIRS,n,2,295.12,5.98,D,0
30.98752,73.88956,328.37,0.41,0.45,2024-11-30,743,N,VIIRS,n,2,291.54,2.53,D,0
31.08168,74.56591,332.7,0.56,0.43,2024-11-30,743,N,VIIRS,n,2,296.8,3.93,D,0
31.24239,72.1514,330,0.5,0.49,2024-11-30,743,N,VIIRS,n,2,292.52,3.52,D,0
31.26782,73.4175,329.91,0.43,0.46,2024-11-30,743,N,VIIRS,n,2,294,2.77,D,0
31.28314,75.29006,331.55,0.52,0.41,2024-11-30,743,N,VIIRS,n,2,294.32,3.58,D,0
31.2869,75.28909,332.15,0.52,0.41,2024-11-30,743,N,VIIRS,n,2,293.66,3.58,D,0
31.2899,73.39718,339.11,0.43,0.46,2024-11-30,743,N,VIIRS,n,2,295.1,3.55,D,0
