latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.42349,70.43134,330.2,0.55,0.51,2025-10-21,753,N,VIIRS,n,2,300.11,5.34,D,0
29.42694,75.25424,332.89,0.46,0.39,2025-10-21,753,N,VIIRS,n,2,299.42,3.61,D,0
29.45298,70.47644,337.92,0.55,0.51,2025-10-21,753,N,VIIRS,n,2,300.11,3.13,D,0
29.46937,74.52189,333.61,0.5,0.41,2025-10-21,753,N,VIIRS,n,2,295.01,21.46,D,0
29.47118,74.51081,332.71,0.5,0.41,2025-10-21,753,N,VIIRS,n,2,297.7,7.35,D,0
29.50208,70.44794,331.72,0.55,0.51,2025-10-21,753,N,VIIRS,n,2,299.76,3.16,D,0
29.51092,74.47445,341.59,0.5,0.41,2025-10-21,753,N,VIIRS,n,2,298.66,5.12,D,0
29.51147,74.4726,333.26,0.5,0.41,2025-10-21,753,N,VIIRS,n,2,296.21,6.02,D,0
29.52012,74.18859,331.86,0.52,0.41,2025-10-21,753,N,VIIRS,n,2,297,4.51,D,0
29.53635,74.21207,337.41,0.51,0.41,2025-10-21,753,N,VIIRS,n,2,296.46,8.13,D,0
29.53794,74.40722,338.63,0.5,0.41,2025-10-21,753,N,VIIRS,n,2,297.13,5.99,D,0
29.54114,74.46535,332.77,0.5,0.41,2025-10-21,753,N,VIIRS,n,2,298.62,8.53,D,0
29.54951,74.46864,346.7,0.5,0.41,2025-10-21,753,N,VIIRS,n,2,299.74,10.5,D,0
29.55529,74.22932,334.76,0.51,0.41,2025-10-21,753,N,VIIRS,n,2,296.6,3.92,D,0
29.60908,71.53212,331.58,0.47,0.48,2025-10-21,753,N,VIIRS,n,2,300.24,2.01,D,0
29.62354,74.4477,331.48,0.5,0.41,2025-10-21,753,N,VIIRS,n,2,297.93,2.89,D,0
29.62451,74.4528,332.84,0.5,0.41,2025-10-21,753,N,VIIRS,n,2,296.61,2.89,D,0
29.67772,75.30425,330.82,0.46,0.39,2025-10-21,753,N,VIIRS,n,2,296.48,3.13,D,0
29.70375,74.33678,335.27,0.5,0.41,2025-10-21,753,N,VIIRS,n,2,299.66,2.52,D,0
29.70467,74.33928,333.58,0.5,0.41,2025-10-21,753,N,VIIRS,n,2,299.44,3.65,D,0
29.92102,71.43227,341.78,0.47,0.48,2025-10-21,753,N,VIIRS,n,2,300.85,4.26,D,0
29.9393,72.9461,334.14,0.39,0.44,2025-10-21,753,N,VIIRS,n,2,297.31,3.31,D,0
29.94377,72.61443,339.45,0.41,0.45,2025-10-21,753,N,VIIRS,n,2,298.09,3.96,D,0
29.94569,74.4569,335.31,0.49,0.4,2025-10-21,753,N,VIIRS,n,2,297.56,4.27,D,0
30.01849,72.64705,330.05,0.4,0.44,2025-10-21,753,N,VIIRS,n,2,297.41,2.55,D,0
30.02587,71.86507,335.07,0.44,0.46,2025-10-21,753,N,VIIRS,n,2,298.94,3.26,D,0
30.07689,73.91862,334.49,0.52,0.42,2025-10-21,753,N,VIIRS,n,2,297.05,5.01,D,0
30.19652,74.91297,334.51,0.47,0.4,2025-10-21,753,N,VIIRS,n,2,297.27,2.97,D,0
30.23867,70.62893,338.82,0.52,0.5,2025-10-21,753,N,VIIRS,n,2,298.35,26.41,D,0
30.23982,70.63424,352.33,0.52,0.5,2025-10-21,753,N,VIIRS,n,2,308.6,26.41,D,0
