latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.65137,71.61158,344.07,0.54,0.68,2025-10-01,728,N,VIIRS,n,2,299.44,6.85,D,0
29.96217,72.44978,367,0.48,0.65,2025-10-01,728,N,VIIRS,h,2,298.73,7.12,D,0
30.21059,71.61718,356.92,0.53,0.67,2025-10-01,728,N,VIIRS,n,2,298.09,9.23,D,0
30.23233,73.29582,335.12,0.42,0.61,2025-10-01,728,N,VIIRS,n,2,298.62,2,D,0
30.4784,73.75172,341.64,0.39,0.59,2025-10-01,728,N,VIIRS,n,2,298.54,4.17,D,0
30.47845,73.75207,344.18,0.39,0.59,2025-10-01,728,N,VIIRS,n,2,298.76,4.35,D,0
30.51086,73.44006,337.31,0.41,0.6,2025-10-01,728,N,VIIRS,n,2,298.43,3.38,D,0
30.51167,73.43928,332.01,0.41,0.6,2025-10-01,728,N,VIIRS,n,2,298.19,4.13,D,0
30.55829,73.79497,339.9,0.39,0.59,2025-10-01,728,N,VIIRS,n,2,298.31,5.87,D,0
30.55894,73.91431,355.19,0.38,0.59,2025-10-01,728,N,VIIRS,n,2,299.58,6.6,D,0
30.55991,73.91824,349.21,0.38,0.59,2025-10-01,728,N,VIIRS,n,2,298.67,6.6,D,0
30.57464,73.72044,339.76,0.39,0.59,2025-10-01,728,N,VIIRS,n,2,300.2,3.96,D,0
30.57554,73.72027,331.36,0.39,0.59,2025-10-01,728,N,VIIRS,n,2,299.65,3.94,D,0
30.66188,73.85963,333.98,0.38,0.59,2025-10-01,728,N,VIIRS,n,2,297.93,2.93,D,0
30.66329,73.65455,332.99,0.39,0.6,2025-10-01,728,N,VIIRS,n,2,297.99,2.31,D,0
30.73341,73.89567,351.97,0.38,0.59,2025-10-01,728,N,VIIRS,n,2,297.56,6.3,D,0
30.73435,73.89285,342.92,0.38,0.59,2025-10-01,728,N,VIIRS,n,2,296.72,3.69,D,0
30.73532,73.89674,330.39,0.38,0.59,2025-10-01,728,N,VIIRS,n,2,296.55,3.69,D,0
30.81842,73.79354,367,0.38,0.59,2025-10-01,728,N,VIIRS,h,2,299.24,9.44,D,0
30.81917,73.78884,335.01,0.38,0.59,2025-10-01,728,N,VIIRS,n,2,299.04,3.81,D,0
30.82015,73.79277,344.2,0.38,0.59,2025-10-01,728,N,VIIRS,n,2,297.79,3.81,D,0
30.83684,73.41649,335.22,0.4,0.6,2025-10-01,728,N,VIIRS,n,2,298.67,3.54,D,0
30.84394,73.86545,338.42,0.38,0.59,2025-10-01,728,N,VIIRS,n,2,298.59,4.17,D,0
30.84702,73.86465,344.53,0.38,0.59,2025-10-01,728,N,VIIRS,n,2,298.66,6.69,D,0
30.84921,73.86374,330.31,0.38,0.59,2025-10-01,728,N,VIIRS,n,2,297.48,2.8,D,0
30.99653,74.21341,338.65,0.36,0.57,2025-10-01,728,N,VIIRS,n,2,296.78,2.44,D,0
31.10362,74.63912,331.14,0.34,0.56,2025-10-01,728,N,VIIRS,n,2,295.52,1.71,D,0
31.14823,74.38785,330.96,0.35,0.57,2025-10-01,728,N,VIIRS,n,2,295.21,1.69,D,0
31.60221,75.04198,329.87,0.62,0.54,2025-10-01,728,N,VIIRS,n,2,298.23,4.03,D,0
31.64334,74.95027,330.19,0.63,0.54,2025-10-01,728,N,VIIRS,n,2,296.91,5.29,D,0
31.64394,74.95184,333.4,0.63,0.54,2025-10-01,728,N,VIIRS,n,2,296.8,3.39,D,0
31.90192,74.10423,332.16,0.35,0.56,2025-10-01,728,N,VIIRS,n,2,296.2,4.51,D,0
32.17499,73.75186,331.78,0.36,0.57,2025-10-01,728,N,VIIRS,n,2,298.07,2.99,D,0
32.2027,73.97697,339.83,0.35,0.56,2025-10-01,728,N,VIIRS,n,2,297.5,5.36,D,0
32.21239,74.27177,344.23,0.33,0.56,2025-10-01,728,N,VIIRS,n,2,296.92,3.81,D,0
28.33525,70.59031,342.09,0.38,0.58,2025-10-01,908,N,VIIRS,n,2,305.69,6.61,D,0
29.32508,71.93866,335.87,0.46,0.64,2025-10-01,908,N,VIIRS,n,2,299.71,4.63,D,0
29.32755,71.9366,336.61,0.46,0.64,2025-10-01,908,N,VIIRS,n,2,299.53,3.46,D,0
30.48133,73.39964,333.32,0.58,0.7,2025-10-01,908,N,VIIRS,n,2,297.82,3.38,D,0
