latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
27.76111,69.34822,340.16,0.56,0.43,2023-10-31,808,N,VIIRS,n,2,304.14,10.71,D,0
27.76256,69.35001,345.44,0.56,0.43,2023-10-31,808,N,VIIRS,n,2,303.39,17.91,D,0
28.58268,70.4518,331.94,0.48,0.4,2023-10-31,808,N,VIIRS,n,2,303.49,2.7,D,0
28.77634,71.12659,336.17,0.45,0.39,2023-10-31,808,N,VIIRS,n,2,305.31,2.82,D,0
28.87637,70.70367,330.5,0.47,0.39,2023-10-31,808,N,VIIRS,n,2,301.91,2.17,D,0
29.38109,75.28329,331.33,0.39,0.36,2023-10-31,808,N,VIIRS,n,2,300.75,1.5,D,0
29.39874,75.16885,336.25,0.39,0.36,2023-10-31,808,N,VIIRS,n,2,305.49,5.74,D,0
29.42473,75.41978,346.95,0.39,0.36,2023-10-31,808,N,VIIRS,n,2,301.59,4.96,D,0
29.47498,74.47359,334.54,0.38,0.36,2023-10-31,808,N,VIIRS,n,2,302.3,9.51,D,0
29.55785,75.24728,333.11,0.39,0.36,2023-10-31,808,N,VIIRS,n,2,301.17,2.42,D,0
29.56888,75.46918,340.85,0.39,0.36,2023-10-31,808,N,VIIRS,n,2,300.84,5.51,D,0
29.58672,75.23359,338.95,0.39,0.36,2023-10-31,808,N,VIIRS,n,2,302.99,2.81,D,0
29.59005,75.23296,333.66,0.39,0.36,2023-10-31,808,N,VIIRS,n,2,301.34,2.15,D,0
29.61358,75.46921,334.43,0.39,0.36,2023-10-31,808,N,VIIRS,n,2,299.83,2.9,D,0
29.10624,70.97919,336.68,0.45,0.39,2023-10-31,809,N,VIIRS,n,2,304.45,5.49,D,0
29.20436,70.31467,345.54,0.48,0.4,2023-10-31,809,N,VIIRS,n,2,303.97,10.47,D,0
29.45536,71.52253,330.38,0.43,0.38,2023-10-31,809,N,VIIRS,n,2,301.41,2.09,D,0
29.45669,71.57213,343.24,0.43,0.38,2023-10-31,809,N,VIIRS,n,2,305.22,4.71,D,0
29.45743,71.57648,337.49,0.43,0.38,2023-10-31,809,N,VIIRS,n,2,301.75,4.71,D,0
29.46014,71.57135,334.03,0.43,0.38,2023-10-31,809,N,VIIRS,n,2,300.19,3.6,D,0
29.47686,70.40596,334.73,0.47,0.4,2023-10-31,809,N,VIIRS,n,2,302.22,2.58,D,0
29.49892,70.40278,333.54,0.47,0.4,2023-10-31,809,N,VIIRS,n,2,302.69,2.13,D,0
29.4994,70.40565,331.88,0.47,0.4,2023-10-31,809,N,VIIRS,l,2,302.34,4.19,D,0
29.55336,74.4545,334.29,0.38,0.36,2023-10-31,809,N,VIIRS,n,2,301.41,3.39,D,0
29.58837,71.53099,336.71,0.43,0.38,2023-10-31,809,N,VIIRS,n,2,302.7,2.52,D,0
29.59056,74.31699,340.89,0.38,0.36,2023-10-31,809,N,VIIRS,n,2,301.72,4.6,D,0
29.59937,70.45894,343.37,0.47,0.39,2023-10-31,809,N,VIIRS,n,2,302.09,3.67,D,0
29.61735,74.67829,334.24,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,303.36,2.56,D,0
29.61949,74.66971,333.78,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.23,2.13,D,0
29.62648,74.24484,335.41,0.38,0.36,2023-10-31,809,N,VIIRS,n,2,303.76,3.77,D,0
29.64784,75.23907,333.01,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.96,1.02,D,0
29.65451,75.23782,333.28,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,302.41,2.27,D,0
29.66062,74.49467,334.39,0.38,0.36,2023-10-31,809,N,VIIRS,n,2,302.31,4.63,D,0
29.66085,75.28217,331.4,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,303.35,2.29,D,0
29.6654,75.1944,330.91,0.39,0.36,2023-10-31,809,N,VIIRS,l,2,305.54,3.08,D,0
29.71297,75.23923,333.81,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,302.19,1.96,D,0
29.72618,75.30724,331.82,0.39,0.36,2023-10-31,809,N,VIIRS,l,2,302.27,2.49,D,0
29.73213,72.52332,334.67,0.4,0.37,2023-10-31,809,N,VIIRS,n,2,302.61,1.7,D,0
29.74638,75.32838,333.42,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.36,1.39,D,0
29.74987,75.35268,333.21,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.27,2.44,D,0
29.7529,75.3399,334.62,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,302,3.23,D,0
29.75569,75.39323,330.16,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.12,2.89,D,0
29.75904,75.3926,337.41,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,299.18,2.89,D,0
29.76063,75.32182,339.56,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,303.71,7.51,D,0
29.76201,72.19566,351.41,0.41,0.37,2023-10-31,809,N,VIIRS,n,2,304.2,8.62,D,0
29.76246,75.35892,336.24,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,302.47,4.29,D,0
29.768,75.34956,333.91,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,302.27,2.81,D,0
29.76904,75.33272,333.15,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,302.47,4.49,D,0
29.79002,75.28721,333.84,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.94,1.92,D,0
29.79233,75.3034,346.72,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.17,7,D,0
29.79818,75.49004,348.79,0.4,0.37,2023-10-31,809,N,VIIRS,n,2,303.93,9.32,D,0
29.80017,75.31025,344.03,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.71,8.8,D,0
29.80235,75.30152,333.63,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.43,2.95,D,0
29.80917,75.13438,346.61,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,302,3.9,D,0
29.80933,75.15917,332.23,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,302.13,2.05,D,0
29.8125,75.13375,336.7,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,302.19,2.67,D,0
29.8225,75.13186,332.4,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.01,1.16,D,0
29.82267,75.15665,346.77,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,303.48,9.1,D,0
29.82466,75.12317,338.49,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.85,2.31,D,0
29.83124,75.38355,342.23,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.53,5.41,D,0
29.83334,75.47095,336.66,0.39,0.37,2023-10-31,809,N,VIIRS,n,2,302.12,3.04,D,0
29.83459,75.38293,330.03,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.43,2.55,D,0
29.83562,75.36607,341.58,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.5,4.52,D,0
29.83867,75.13402,334.63,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.97,3.73,D,0
29.84098,75.15013,342.87,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,304.52,12.12,D,0
29.84432,75.14951,346.69,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,302.69,12.12,D,0
29.84448,75.07917,336.74,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,302.19,4.41,D,0
29.84476,75.12873,355.21,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,304.16,15.39,D,0
29.84506,75.08318,334.55,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,303.29,5.48,D,0
29.85389,75.07324,330.41,0.39,0.36,2023-10-31,809,N,VIIRS,l,2,302.26,3.28,D,0
29.86874,75.36938,332.11,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.33,2.16,D,0
29.87663,75.06478,331.1,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.85,1.99,D,0
29.87717,75.38033,333.59,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.08,1.41,D,0
29.87788,75.00262,341.66,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.48,2.5,D,0
29.87956,72.9343,334.94,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.47,2.86,D,0
29.8849,69.40681,331.71,0.52,0.41,2023-10-31,809,N,VIIRS,n,2,299.18,3.76,D,0
29.88585,69.41185,332.34,0.52,0.41,2023-10-31,809,N,VIIRS,n,2,301.49,6.14,D,0
29.88663,75.37437,344.08,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,302.32,5.68,D,0
29.88674,75.39943,332.56,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.48,2.29,D,0
29.88684,75.4245,334.51,0.39,0.37,2023-10-31,809,N,VIIRS,n,2,301.58,4.79,D,0
29.88973,69.41154,331.81,0.52,0.41,2023-10-31,809,N,VIIRS,n,2,299.53,7.42,D,0
29.88987,75.34872,335.16,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,299.66,2.81,D,0
29.91491,75.33151,341.63,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,299.71,5.44,D,0
29.91776,75.06522,333,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.94,3.32,D,0
29.92042,75.13094,347.04,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,303.41,7.15,D,0
29.92119,75.25536,335.58,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,299.99,2.16,D,0
29.92162,75.45152,331.15,0.39,0.37,2023-10-31,809,N,VIIRS,n,2,301.74,2.34,D,0
29.92255,75.40947,332.99,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.18,5.65,D,0
29.92651,75.12565,334.56,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.71,6.21,D,0
29.92784,75.34996,344.66,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.18,8.99,D,0
29.9381,75.09886,332.1,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,299.47,6,D,0
29.93876,75.21046,335.59,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.27,3.04,D,0
29.94079,75.36842,332.68,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.16,4.48,D,0
29.94678,72.10508,335.33,0.41,0.37,2023-10-31,809,N,VIIRS,n,2,302.66,7.75,D,0
29.95016,72.10432,334.49,0.41,0.37,2023-10-31,809,N,VIIRS,n,2,302.45,8.74,D,0
29.95387,75.41199,344.89,0.39,0.37,2023-10-31,809,N,VIIRS,n,2,307.66,22.07,D,0
29.95568,73.05199,347.3,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,304.15,6.34,D,0
29.95829,75.24034,332.25,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,299.85,6.05,D,0
29.96422,75.36404,335.15,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.18,2.01,D,0
29.97079,72.69725,334.68,0.4,0.37,2023-10-31,809,N,VIIRS,n,2,300.57,3.08,D,0
29.97381,75.47957,332.88,0.4,0.37,2023-10-31,809,N,VIIRS,n,2,300.89,1.36,D,0
29.97716,75.47894,333.44,0.4,0.37,2023-10-31,809,N,VIIRS,n,2,299.73,2.03,D,0
29.97845,74.97537,330.32,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,299.91,2.2,D,0
29.98742,73.07855,332.38,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.4,4.55,D,0
29.98897,75.1431,330.42,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,299.14,1.63,D,0
29.99074,73.07785,333.51,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.49,4.55,D,0
29.99647,74.93477,335.7,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,299.98,2.34,D,0
29.99651,75.19569,344.74,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.54,7.49,D,0
29.99727,75.34564,336.23,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.89,3.8,D,0
30.0018,75.49997,331.81,0.4,0.37,2023-10-31,809,N,VIIRS,n,2,299.5,1.01,D,0
30.00702,74.82604,332.83,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,299.42,2.17,D,0
30.00818,74.83405,332.82,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.27,3.22,D,0
30.01744,75.48865,340.22,0.4,0.37,2023-10-31,809,N,VIIRS,n,2,300.54,4.43,D,0
30.02141,75.08302,333.74,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.2,2.85,D,0
30.02983,75.09386,335.82,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,300.24,2.98,D,0
30.03475,75.08048,346.95,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,301.2,7.66,D,0
30.03694,72.67146,330.36,0.4,0.37,2023-10-31,809,N,VIIRS,n,2,301.02,1.55,D,0
30.04093,75.36256,337.3,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,299.66,2.88,D,0
30.0437,74.04896,344.22,0.38,0.36,2023-10-31,809,N,VIIRS,n,2,301.9,8.73,D,0
30.04459,71.89192,330.17,0.41,0.37,2023-10-31,809,N,VIIRS,n,2,302.82,2.09,D,0
30.04532,75.09143,345.81,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,304.12,16.15,D,0
30.04912,73.27273,332.42,0.39,0.36,2023-10-31,809,N,VIIRS,n,2,299.23,2.63,D,0
