latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
31.76885,74.09656,313.5,0.42,0.45,2025-10-07,2119,N,VIIRS,n,2,287.15,0.95,N,0
32.05809,74.26799,297.84,0.43,0.46,2025-10-07,2119,N,VIIRS,n,2,286.66,0.44,N,0
32.29366,70.72864,301.87,0.44,0.38,2025-10-07,2119,N,VIIRS,n,2,288.51,1.08,N,2
32.88935,71.61831,313.92,0.46,0.39,2025-10-07,2119,N,VIIRS,n,2,290.11,1.18,N,2
33.27792,71.3372,298.95,0.45,0.39,2025-10-07,2119,N,VIIRS,n,2,287.33,0.44,N,0
33.40628,71.93836,299.1,0.47,0.4,2025-10-07,2119,N,VIIRS,n,2,287.02,0.46,N,0
33.54739,71.55104,299.65,0.45,0.39,2025-10-07,2119,N,VIIRS,n,2,288.06,0.58,N,2
33.85214,72.87025,296.24,0.51,0.41,2025-10-07,2119,N,VIIRS,n,2,286.07,0.79,N,2
28.42418,69.70095,312.63,0.44,0.39,2025-10-07,2120,N,VIIRS,n,2,292.04,1.32,N,2
28.16252,69.48294,333.42,0.4,0.37,2025-10-08,836,N,VIIRS,n,2,300.82,1.8,D,0
30.09561,73.31277,346.84,0.39,0.44,2025-10-08,837,N,VIIRS,n,2,295.61,5.17,D,0
30.23475,73.34296,342.37,0.39,0.44,2025-10-08,837,N,VIIRS,n,2,297.63,5.43,D,0
30.37769,73.68019,340.75,0.41,0.45,2025-10-08,837,N,VIIRS,n,2,298.08,2.8,D,0
30.41855,73.10632,341.24,0.57,0.43,2025-10-08,837,N,VIIRS,n,2,296.52,7.54,D,0
30.53363,73.82265,337.24,0.42,0.45,2025-10-08,837,N,VIIRS,n,2,297.93,2.42,D,0
30.54697,73.74979,343.02,0.41,0.45,2025-10-08,837,N,VIIRS,n,2,298.35,6.3,D,0
30.54752,73.747,340.21,0.42,0.45,2025-10-08,837,N,VIIRS,n,2,297.18,4.1,D,0
30.5589,73.65307,340.91,0.41,0.45,2025-10-08,837,N,VIIRS,n,2,297.42,8.66,D,0
30.86123,73.9353,330.92,0.43,0.46,2025-10-08,837,N,VIIRS,n,2,295.78,4.5,D,0
31.03485,74.22845,330.46,0.45,0.47,2025-10-08,837,N,VIIRS,n,2,297.52,2.41,D,0
31.17197,70.56779,332.37,0.45,0.39,2025-10-08,837,N,VIIRS,n,2,301.89,1.4,D,0
31.72961,70.8194,336.78,0.46,0.39,2025-10-08,837,N,VIIRS,n,2,299.69,2.66,D,0
31.76792,74.10146,331.61,0.45,0.47,2025-10-08,837,N,VIIRS,n,2,296.47,3.06,D,0
31.79254,74.22039,335.75,0.46,0.47,2025-10-08,837,N,VIIRS,n,2,296.71,3.59,D,0
31.85913,71.08582,330.28,0.47,0.4,2025-10-08,837,N,VIIRS,n,2,300.77,1.94,D,0
