latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
31.56032,75.08054,307.33,0.43,0.38,2024-11-06,2056,N,VIIRS,n,2,290.69,0.79,N,0
31.56074,75.08363,308.83,0.43,0.38,2024-11-06,2056,N,VIIRS,n,2,290.93,0.9,N,0
31.60762,74.40685,303.09,0.41,0.37,2024-11-06,2056,N,VIIRS,n,2,292.64,1.02,N,0
31.65467,74.17554,317.11,0.4,0.37,2024-11-06,2056,N,VIIRS,n,2,292.3,2,N,2
31.82845,75.35104,300.11,0.43,0.38,2024-11-06,2056,N,VIIRS,n,2,289.59,0.41,N,0
32.08533,74.1655,307.18,0.4,0.37,2024-11-06,2056,N,VIIRS,n,2,291.61,0.87,N,2
32.08605,74.16132,309.11,0.4,0.37,2024-11-06,2056,N,VIIRS,n,2,291.79,0.86,N,2
32.08868,74.1663,301.68,0.4,0.37,2024-11-06,2056,N,VIIRS,n,2,291.56,0.54,N,2
32.0894,74.1621,302.83,0.4,0.37,2024-11-06,2056,N,VIIRS,n,2,291.86,0.54,N,2
32.27237,75.08807,299.57,0.42,0.38,2024-11-06,2056,N,VIIRS,n,2,289,0.48,N,0
32.28964,70.73724,306.91,0.4,0.37,2024-11-06,2056,N,VIIRS,n,2,295.4,1.04,N,2
32.29424,70.72933,311.14,0.4,0.37,2024-11-06,2056,N,VIIRS,n,2,292.9,1.05,N,2
32.48296,69.85278,315.05,0.43,0.38,2024-11-06,2056,N,VIIRS,n,2,286.77,1.47,N,0
32.48581,69.85797,303.56,0.43,0.38,2024-11-06,2056,N,VIIRS,n,2,286.49,0.6,N,0
32.48703,69.84898,302.69,0.43,0.38,2024-11-06,2056,N,VIIRS,n,2,285.92,1.13,N,0
32.71889,72.77396,305.05,0.38,0.36,2024-11-06,2056,N,VIIRS,n,2,289.48,0.73,N,2
32.72196,72.92624,302.03,0.38,0.36,2024-11-06,2056,N,VIIRS,n,2,290.02,0.97,N,2
32.72561,72.81755,309.7,0.38,0.36,2024-11-06,2056,N,VIIRS,n,2,291.06,1.38,N,2
32.88877,71.61718,311.26,0.39,0.36,2024-11-06,2056,N,VIIRS,n,2,294.13,1.08,N,2
33.5458,71.55211,301.69,0.39,0.36,2024-11-06,2056,N,VIIRS,n,2,288.69,0.32,N,2
33.62955,75.4571,296.28,0.42,0.38,2024-11-06,2056,N,VIIRS,n,2,281.52,1.06,N,0
33.68903,72.71171,313.17,0.38,0.36,2024-11-06,2056,N,VIIRS,n,2,291.83,1.53,N,2
33.77686,73.71276,297.11,0.39,0.36,2024-11-06,2056,N,VIIRS,n,2,286.02,0.31,N,0
33.8898,72.83866,298.35,0.38,0.36,2024-11-06,2056,N,VIIRS,n,2,288.06,0.46,N,0
33.90453,71.91665,306.79,0.39,0.36,2024-11-06,2056,N,VIIRS,n,2,291.45,0.73,N,2
33.95673,73.29509,296.69,0.38,0.36,2024-11-06,2056,N,VIIRS,n,2,284.93,0.32,N,0
34.0132,73.43205,309.24,0.38,0.36,2024-11-06,2056,N,VIIRS,n,2,285.71,0.92,N,0
34.01582,73.4369,309.29,0.38,0.36,2024-11-06,2056,N,VIIRS,n,2,285.95,0.75,N,0
34.01648,73.43273,305.68,0.38,0.36,2024-11-06,2056,N,VIIRS,n,2,287.12,0.92,N,0
34.01887,73.43562,309.82,0.38,0.36,2024-11-06,2056,N,VIIRS,n,2,287.07,0.72,N,0
34.03134,73.98856,302.7,0.39,0.36,2024-11-06,2056,N,VIIRS,n,2,284.38,0.6,N,0
28.42507,69.69909,312.07,0.4,0.37,2024-11-06,2057,N,VIIRS,n,2,294.36,1.08,N,2
29.32868,70.25087,301.74,0.4,0.37,2024-11-06,2057,N,VIIRS,n,2,291.49,0.51,N,0
29.4262,69.91148,307.57,0.4,0.37,2024-11-06,2057,N,VIIRS,n,2,294.65,0.52,N,0
29.51897,75.2638,302.33,0.46,0.39,2024-11-06,2057,N,VIIRS,n,2,290.09,0.6,N,0
29.53121,75.23755,300.98,0.46,0.39,2024-11-06,2057,N,VIIRS,n,2,290.34,0.86,N,0
29.58644,75.12722,305.38,0.45,0.39,2024-11-06,2057,N,VIIRS,n,2,290.72,0.92,N,0
29.5877,75.13028,306.53,0.45,0.39,2024-11-06,2057,N,VIIRS,n,2,290.7,1.07,N,0
31.11626,75.18489,308.92,0.44,0.38,2024-11-06,2057,N,VIIRS,n,2,290.46,0.99,N,0
31.16117,72.02355,306.44,0.38,0.36,2024-11-06,2057,N,VIIRS,n,2,291.32,0.63,N,0
31.20847,73.5961,305.52,0.39,0.37,2024-11-06,2057,N,VIIRS,n,2,290.09,0.68,N,0
27.9617,69.64527,306.2,0.4,0.37,2024-11-06,2058,N,VIIRS,n,2,293.21,0.56,N,0
27.89704,69.60926,336.46,0.46,0.39,2024-11-07,813,N,VIIRS,n,2,308.04,2.5,D,0
28.19411,72.66253,334.25,0.38,0.36,2024-11-07,813,N,VIIRS,l,2,308.86,0.48,D,0
29.15494,75.42593,337.56,0.43,0.38,2024-11-07,813,N,VIIRS,n,2,306.95,3.05,D,0
29.15578,75.42745,336.05,0.43,0.38,2024-11-07,813,N,VIIRS,n,2,307.24,3.21,D,0
29.20513,75.39658,335.7,0.43,0.38,2024-11-07,813,N,VIIRS,n,2,304.54,2.93,D,0
28.37689,69.49484,330.43,0.46,0.39,2024-11-07,814,N,VIIRS,n,2,305.42,2.24,D,0
28.73305,70.27825,331.04,0.43,0.38,2024-11-07,814,N,VIIRS,n,2,303.05,2.25,D,0
28.94451,70.50454,333.42,0.42,0.37,2024-11-07,814,N,VIIRS,n,2,302.43,2.2,D,0
28.97024,71.01495,331.97,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,302.68,1.61,D,0
29.0209,71.36363,334.71,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,306.17,2.16,D,0
29.13296,71.04457,336.2,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,304.58,2.79,D,0
29.15133,73.444,339.66,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,307.42,4.23,D,0
29.1525,73.45193,337.77,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,308.37,2.19,D,0
29.17152,72.17439,338.28,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,309.61,2.73,D,0
29.18332,73.49906,339.08,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,310.17,3.78,D,0
29.18391,73.50304,335.38,0.39,0.36,2024-11-07,814,N,VIIRS,l,2,308.14,4.05,D,0
29.20325,73.49528,335.76,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,306.84,2.89,D,0
29.20383,73.49924,334.82,0.39,0.36,2024-11-07,814,N,VIIRS,l,2,306.27,3.48,D,0
29.20598,73.49067,348.05,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,312.2,8.8,D,0
29.2093,73.49004,343.36,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,305.28,8.8,D,0
29.20959,73.1973,331.23,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,305.46,1.41,D,0
29.21183,73.53038,346.54,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,308.15,10.33,D,0
29.21515,73.52975,341.92,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,306.71,10.33,D,0
29.21882,73.53762,332.39,0.39,0.36,2024-11-07,814,N,VIIRS,l,2,306.29,1.26,D,0
29.22973,73.10406,334.01,0.38,0.36,2024-11-07,814,N,VIIRS,n,2,304.6,2.72,D,0
29.24236,70.24303,334.21,0.42,0.38,2024-11-07,814,N,VIIRS,n,2,305.92,1.22,D,0
29.27413,70.30296,334.41,0.42,0.38,2024-11-07,814,N,VIIRS,n,2,304.05,3.98,D,0
29.27839,73.57129,335.36,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,306.44,5.84,D,0
29.28354,74.29016,335.34,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,308.14,4.13,D,0
29.28691,74.28954,334.48,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,306.56,2.8,D,0
29.2928,74.58022,335.94,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,305.39,4.34,D,0
29.33295,71.31986,333.98,0.4,0.37,2024-11-07,814,N,VIIRS,l,2,304.73,5.22,D,0
29.33695,73.69146,336.62,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,305.36,2.31,D,0
29.34028,73.69083,335.89,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,304.27,2.31,D,0
29.34468,74.25024,347.78,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,307.85,5.02,D,0
29.35709,75.29999,331.73,0.42,0.38,2024-11-07,814,N,VIIRS,l,2,304.65,1.93,D,0
29.35757,75.2963,335.07,0.42,0.38,2024-11-07,814,N,VIIRS,n,2,304.76,2.2,D,0
29.38822,73.67849,346.24,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,309.93,12.52,D,0
29.39373,73.66923,344.52,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,308.55,5.89,D,0
29.3984,74.56197,331.3,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,305.82,1.06,D,0
29.40459,74.20987,348.14,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,306.13,5.89,D,0
29.40498,73.60547,341.23,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,307.83,2.78,D,0
29.41599,73.99163,330.77,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,303.89,1.25,D,0
29.41706,74.37175,330.06,0.4,0.37,2024-11-07,814,N,VIIRS,l,2,304.36,0.82,D,0
29.42881,73.76971,335.35,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,308.87,2.3,D,0
29.42908,70.44668,333.53,0.41,0.37,2024-11-07,814,N,VIIRS,n,2,304.97,2.72,D,0
29.43067,74.39466,343.88,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,305.2,5.54,D,0
29.43688,74.04186,334.14,0.39,0.37,2024-11-07,814,N,VIIRS,n,2,303,1.98,D,0
29.45481,74.4168,338.55,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,305.19,3.05,D,0
29.46891,74.07349,342.67,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,306.98,6.16,D,0
29.47226,74.07286,344.56,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,304.99,8.67,D,0
29.48208,74.51392,337.53,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,305.01,3.44,D,0
29.50533,70.52712,331.46,0.41,0.37,2024-11-07,814,N,VIIRS,n,2,304.59,2.27,D,0
29.51728,74.56739,339.69,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,305.15,3.5,D,0
29.52603,70.39951,335.77,0.42,0.37,2024-11-07,814,N,VIIRS,n,2,305.56,2.93,D,0
29.53202,74.5733,344.08,0.41,0.37,2024-11-07,814,N,VIIRS,n,2,305.59,6.3,D,0
29.53491,74.59421,338.65,0.41,0.37,2024-11-07,814,N,VIIRS,n,2,303.25,3.26,D,0
29.53925,74.52496,335.93,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,305.79,2.85,D,0
29.55225,74.51833,333.73,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,304.46,3.49,D,0
29.55255,74.4458,333.9,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,305.2,3.3,D,0
29.55313,74.44994,336.43,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,308.23,6.36,D,0
29.57623,74.41242,334.19,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,306.28,3.12,D,0
29.5768,74.41658,333.27,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,305.3,3.12,D,0
29.58083,74.09933,331.55,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,304.35,3.34,D,0
29.58141,74.10342,334.67,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,305.08,3.34,D,0
29.59624,74.15943,339.94,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,304.02,2.77,D,0
29.59723,74.46397,338.43,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,305.56,7.42,D,0
29.61028,74.48293,338.52,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,304.94,3.35,D,0
29.62214,71.59393,332.54,0.39,0.36,2024-11-07,814,N,VIIRS,l,2,305.07,2.37,D,0
29.6249,74.16677,330.07,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,303.81,1.26,D,0
29.63211,71.59184,332.88,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,305.45,2.22,D,0
29.63276,71.59586,345.65,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,309.07,10.76,D,0
29.63544,71.59114,337.93,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,304.13,2.22,D,0
29.63757,74.20277,332.98,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,303.84,1.63,D,0
29.63877,71.59044,332.16,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,304.91,2.27,D,0
29.63971,75.20998,332.52,0.42,0.38,2024-11-07,814,N,VIIRS,n,2,302.05,2.88,D,0
29.6421,71.58974,333.56,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,304.98,2.27,D,0
29.65361,72.37581,330.65,0.38,0.36,2024-11-07,814,N,VIIRS,l,2,302.98,1.14,D,0
29.65422,72.37976,337.54,0.38,0.36,2024-11-07,814,N,VIIRS,n,2,304.1,3.14,D,0
29.65832,74.65457,339.51,0.41,0.37,2024-11-07,814,N,VIIRS,n,2,306.13,2.86,D,0
29.67184,75.34374,332.88,0.43,0.38,2024-11-07,814,N,VIIRS,n,2,300.82,1.93,D,0
29.67707,75.26742,333.19,0.43,0.38,2024-11-07,814,N,VIIRS,n,2,302.64,5.8,D,0
29.7049,75.26259,333.94,0.43,0.38,2024-11-07,814,N,VIIRS,n,2,300.48,3.04,D,0
29.77311,71.29139,331.98,0.39,0.37,2024-11-07,814,N,VIIRS,n,2,302.75,3.41,D,0
29.78694,75.23138,333.19,0.42,0.38,2024-11-07,814,N,VIIRS,n,2,302.41,2.44,D,0
29.82634,75.39665,332.2,0.43,0.38,2024-11-07,814,N,VIIRS,n,2,302.78,1.89,D,0
29.82712,72.84698,334.19,0.38,0.36,2024-11-07,814,N,VIIRS,n,2,304.99,1.64,D,0
29.83649,72.79614,341.55,0.38,0.36,2024-11-07,814,N,VIIRS,n,2,305.57,4.02,D,0
29.86219,72.92172,335.69,0.38,0.36,2024-11-07,814,N,VIIRS,n,2,305.18,2.97,D,0
29.86766,75.30319,344.04,0.43,0.38,2024-11-07,814,N,VIIRS,n,2,302.03,3.94,D,0
29.87258,72.79318,345.23,0.38,0.36,2024-11-07,814,N,VIIRS,n,2,306.2,7.74,D,0
29.8766,72.15535,339.23,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,306.54,3.12,D,0
29.88852,75.2104,333.77,0.42,0.38,2024-11-07,814,N,VIIRS,n,2,301.51,1.83,D,0
29.90292,75.32101,333.26,0.43,0.38,2024-11-07,814,N,VIIRS,n,2,302.15,2.42,D,0
29.90637,74.41032,330.29,0.4,0.37,2024-11-07,814,N,VIIRS,n,2,304.18,1.28,D,0
29.91949,74.91076,332.65,0.42,0.37,2024-11-07,814,N,VIIRS,n,2,301.57,3.69,D,0
29.93936,74.47301,333.04,0.41,0.37,2024-11-07,814,N,VIIRS,l,2,303.32,1.97,D,0
29.94017,75.27826,342.28,0.43,0.38,2024-11-07,814,N,VIIRS,n,2,303.92,12.62,D,0
29.9452,74.54092,338.58,0.41,0.37,2024-11-07,814,N,VIIRS,n,2,302.85,7.07,D,0
29.94541,75.29096,344.69,0.43,0.38,2024-11-07,814,N,VIIRS,n,2,303.65,8.48,D,0
29.95846,73.02564,333.46,0.39,0.36,2024-11-07,814,N,VIIRS,n,2,303.07,3.07,D,0
