latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
28.17417,69.33375,334.94,0.56,0.43,2024-10-01,807,N,VIIRS,l,2,306.98,3.8,D,0
29.66613,71.75153,338.21,0.42,0.38,2024-10-01,808,N,VIIRS,n,2,309.37,3.07,D,0
29.66797,71.75189,332.75,0.42,0.38,2024-10-01,808,N,VIIRS,l,2,307,1.8,D,0
29.9673,71.49017,336.1,0.42,0.38,2024-10-01,808,N,VIIRS,n,2,305.4,3.37,D,0
30.10874,71.47246,332.77,0.42,0.38,2024-10-01,808,N,VIIRS,l,2,307.27,1.98,D,0
30.12745,73.50204,332.94,0.39,0.36,2024-10-01,808,N,VIIRS,l,2,307,2.79,D,0
30.13849,74.14589,331.63,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,305.39,1.68,D,0
30.16271,71.53703,332.93,0.42,0.38,2024-10-01,808,N,VIIRS,l,2,306.7,0.92,D,0
30.19766,70.6352,339.07,0.45,0.39,2024-10-01,808,N,VIIRS,n,2,308.67,4.67,D,0
30.19801,73.47938,338.3,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,303.94,2.35,D,0
30.20131,73.4787,330.66,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.48,2.35,D,0
30.20194,73.48269,341.42,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,306.45,4.96,D,0
30.28574,72.22754,340.7,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,313.14,2.7,D,0
30.28911,72.22679,355.96,0.4,0.37,2024-10-01,808,N,VIIRS,n,2,313.7,9.86,D,0
30.34578,73.57667,337.22,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,308.13,3.83,D,0
30.36654,73.73263,344.8,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,305.69,8.24,D,0
30.37552,71.88316,336.89,0.41,0.37,2024-10-01,808,N,VIIRS,l,2,310.96,2.22,D,0
30.37583,73.72662,333.28,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,303.54,1.62,D,0
30.37715,73.60308,334.58,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,304.93,3.29,D,0
30.37758,73.09094,347.76,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,309.04,5.03,D,0
30.37777,73.60706,346.98,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,308.15,3.29,D,0
30.38107,73.60638,350.97,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,306.07,11.2,D,0
30.38758,73.73653,336.61,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,305.79,2.55,D,0
30.40005,73.6189,336.02,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,306.76,4.4,D,0
30.41437,73.62842,333.46,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,305.05,1.15,D,0
30.45733,73.79625,332,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,304.42,2.97,D,0
30.45931,73.47916,347.96,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,306.43,4.62,D,0
30.46185,73.80354,336.2,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,304.55,4.16,D,0
30.46199,73.47448,338.3,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,308.04,3.19,D,0
30.46256,73.15646,334.48,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,306.75,1.73,D,0
30.46864,73.60487,337.39,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,307.19,1.97,D,0
30.47194,73.60419,332.7,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,304.25,1.97,D,0
30.47798,73.7756,332.77,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,302.77,3.56,D,0
30.47889,73.42972,342.91,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,308.91,3.2,D,0
30.48557,73.56021,334.56,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.63,1.12,D,0
30.49229,73.84659,338.6,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,307.45,6.07,D,0
30.4935,73.74365,344.12,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,307.1,4.49,D,0
30.49369,73.94482,346.2,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,308.96,10.79,D,0
30.51443,73.63656,347.54,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,307.69,8.02,D,0
30.52527,73.27173,332.07,0.39,0.36,2024-10-01,808,N,VIIRS,n,2,305.28,1.6,D,0
30.52764,73.96667,332.85,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,303.94,1.73,D,0
30.53094,73.966,330.43,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,304.95,2.35,D,0
30.54448,73.56898,332.65,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,305.47,2.71,D,0
30.54778,73.5683,343.32,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,308.73,2.71,D,0
30.5719,73.65799,334.6,0.38,0.36,2024-10-01,808,N,VIIRS,l,2,308,2.82,D,0
30.5974,73.73501,338.94,0.38,0.36,2024-10-01,808,N,VIIRS,n,2,304.07,3.66,D,0
