latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
27.78105,73.02516,335.72,0.38,0.36,2025-11-10,818,N,VIIRS,l,2,307.55,1.93,D,0
27.81404,69.36482,333.11,0.47,0.39,2025-11-10,818,N,VIIRS,n,2,301.97,3.95,D,0
27.85016,69.87646,344.41,0.44,0.39,2025-11-10,818,N,VIIRS,n,2,307.89,4.65,D,0
28.09723,69.81445,338.45,0.44,0.39,2025-11-10,818,N,VIIRS,n,2,303.17,4.75,D,0
28.13488,73.55955,337.47,0.39,0.36,2025-11-10,818,N,VIIRS,n,2,309.71,1.74,D,0
28.40099,69.91285,333.86,0.44,0.38,2025-11-10,818,N,VIIRS,n,2,302.6,2.17,D,0
28.45768,69.69586,332.61,0.44,0.39,2025-11-10,818,N,VIIRS,n,2,300.63,3.34,D,0
28.4844,69.74733,342.03,0.44,0.38,2025-11-10,818,N,VIIRS,n,2,304.2,5.64,D,0
28.725,70.48094,333.08,0.42,0.37,2025-11-10,818,N,VIIRS,n,2,302.05,2.72,D,0
28.7716,71.13136,332.56,0.4,0.37,2025-11-10,818,N,VIIRS,n,2,302.43,3.34,D,0
28.77563,71.11362,338.61,0.4,0.37,2025-11-10,818,N,VIIRS,n,2,306.84,2.68,D,0
28.77899,71.11291,337.57,0.4,0.37,2025-11-10,818,N,VIIRS,n,2,302.52,2.68,D,0
28.86082,70.51333,335.05,0.41,0.37,2025-11-10,818,N,VIIRS,n,2,300.88,2.47,D,0
28.89993,70.53534,335.2,0.41,0.37,2025-11-10,818,N,VIIRS,n,2,302.58,3.13,D,0
28.91981,70.54844,336.06,0.41,0.37,2025-11-10,818,N,VIIRS,n,2,302.24,3.63,D,0
28.93527,71.01774,332.8,0.4,0.37,2025-11-10,818,N,VIIRS,n,2,300.22,3.2,D,0
28.97706,70.76598,336.62,0.41,0.37,2025-11-10,818,N,VIIRS,n,2,301.34,3.34,D,0
29.11114,71.60762,334.14,0.39,0.36,2025-11-10,818,N,VIIRS,l,2,304.27,13.01,D,0
29.11286,71.60751,334.34,0.39,0.36,2025-11-10,818,N,VIIRS,l,2,304.44,15.25,D,0
29.12329,71.65073,339.42,0.39,0.36,2025-11-10,818,N,VIIRS,n,2,302.58,3.1,D,0
29.12393,71.01225,332.68,0.4,0.37,2025-11-10,818,N,VIIRS,n,2,303.51,1.83,D,0
29.12961,71.05277,336.92,0.4,0.37,2025-11-10,818,N,VIIRS,n,2,301.87,3.55,D,0
29.13011,73.31267,333.02,0.39,0.36,2025-11-10,818,N,VIIRS,n,2,305.01,0.74,D,0
29.13074,71.05311,340.1,0.4,0.37,2025-11-10,818,N,VIIRS,n,2,300.31,3.25,D,0
29.13343,73.31203,337.01,0.39,0.36,2025-11-10,818,N,VIIRS,n,2,307.75,5.45,D,0
29.13605,71.62332,349.11,0.39,0.36,2025-11-10,818,N,VIIRS,n,2,308.8,8.27,D,0
29.17118,73.32187,333.65,0.39,0.36,2025-11-10,818,N,VIIRS,n,2,301.31,1.58,D,0
29.17646,73.28825,341.95,0.39,0.36,2025-11-10,818,N,VIIRS,n,2,305.73,6.25,D,0
29.18294,71.36929,332.54,0.39,0.36,2025-11-10,818,N,VIIRS,n,2,301.65,1.87,D,0
29.18543,73.50224,338.95,0.39,0.36,2025-11-10,818,N,VIIRS,n,2,304.52,3.3,D,0
29.18742,73.50267,344.01,0.39,0.36,2025-11-10,818,N,VIIRS,n,2,306.45,6.47,D,0
29.19108,71.29246,331.05,0.39,0.37,2025-11-10,818,N,VIIRS,n,2,303.6,1.64,D,0
29.19714,73.24352,336.31,0.39,0.36,2025-11-10,818,N,VIIRS,n,2,304.62,2.73,D,0
29.20481,73.52807,340.38,0.39,0.36,2025-11-10,818,N,VIIRS,n,2,306.49,19.15,D,0
