latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
30.21333,70.61701,333.96,0.53,0.5,2023-10-16,750,N,VIIRS,n,2,295.63,1.89,D,0
30.2145,70.61774,331.57,0.53,0.5,2023-10-16,750,N,VIIRS,n,2,296.04,4.65,D,0
30.3418,73.13783,332.51,0.57,0.43,2023-10-16,750,N,VIIRS,n,2,296.89,5.72,D,0
30.4474,73.18221,333.63,0.57,0.43,2023-10-16,750,N,VIIRS,n,2,296.35,4.17,D,0
30.47256,73.41213,342.53,0.55,0.43,2023-10-16,750,N,VIIRS,n,2,297.28,10.65,D,0
30.47272,73.40838,334.1,0.55,0.43,2023-10-16,750,N,VIIRS,n,2,296.12,4.96,D,0
30.48486,72.92993,334.2,0.39,0.44,2023-10-16,750,N,VIIRS,n,2,296.95,2.22,D,0
30.48579,72.93005,332.34,0.39,0.44,2023-10-16,750,N,VIIRS,n,2,297.02,2.48,D,0
30.51744,73.45414,340.45,0.55,0.43,2023-10-16,750,N,VIIRS,n,2,296.77,7.92,D,0
30.52871,72.20343,331.4,0.42,0.46,2023-10-16,750,N,VIIRS,n,2,290.74,5.23,D,0
30.5296,72.20782,341.87,0.42,0.46,2023-10-16,750,N,VIIRS,n,2,293.2,9.53,D,0
30.53495,73.58518,329.94,0.54,0.42,2023-10-16,750,N,VIIRS,n,2,296.53,3.29,D,0
30.55308,72.3661,331.08,0.42,0.45,2023-10-16,750,N,VIIRS,n,2,292.39,2.02,D,0
30.62624,73.63516,332.98,0.53,0.42,2023-10-16,750,N,VIIRS,n,2,296.36,3.34,D,0
30.62927,73.63661,341.18,0.54,0.42,2023-10-16,750,N,VIIRS,n,2,299.42,24.76,D,0
30.63114,73.6397,332.92,0.53,0.42,2023-10-16,750,N,VIIRS,n,2,296.94,10.67,D,0
30.89332,70.75803,333.75,0.5,0.49,2023-10-16,750,N,VIIRS,n,2,296.2,4.11,D,0
32.28949,70.73812,303.37,0.45,0.63,2023-10-16,2154,N,VIIRS,n,2,285.53,0.98,N,2
32.29181,70.72927,302.15,0.45,0.63,2023-10-16,2154,N,VIIRS,n,2,284.45,1.48,N,2
29.63235,75.24408,333.92,0.55,0.51,2023-10-17,731,N,VIIRS,n,2,294.28,5.38,D,0
30.54231,72.01748,338.14,0.4,0.6,2023-10-17,731,N,VIIRS,n,2,291.85,4.85,D,0
30.54336,72.02163,338.9,0.4,0.6,2023-10-17,731,N,VIIRS,n,2,292.13,6.87,D,0
30.54407,72.0211,349.05,0.4,0.6,2023-10-17,731,N,VIIRS,n,2,293.11,8.08,D,0
30.79604,70.69098,338.74,0.47,0.64,2023-10-17,731,N,VIIRS,n,2,294.17,6.04,D,0
30.80272,73.28281,337.9,0.34,0.56,2023-10-17,731,N,VIIRS,n,2,294.09,4.47,D,0
30.81105,70.79655,367,0.47,0.64,2023-10-17,731,N,VIIRS,h,2,295.34,14.12,D,0
30.57125,72.06399,327.46,0.59,0.7,2023-10-17,912,N,VIIRS,n,2,288.67,3.58,D,0
30.57609,72.06382,334.96,0.59,0.7,2023-10-17,912,N,VIIRS,n,2,286.73,2.89,D,0
30.64342,73.58131,332.53,0.72,0.76,2023-10-17,912,N,VIIRS,n,2,287.16,6.23,D,0
30.64726,73.57929,352.76,0.72,0.76,2023-10-17,912,N,VIIRS,n,2,288.34,10.49,D,0
30.65054,73.58103,337.63,0.72,0.76,2023-10-17,912,N,VIIRS,n,2,285.54,7.1,D,0
