latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.61613,75.25025,336.02,0.64,0.72,2024-10-31,705,N,VIIRS,n,2,301,3.44,D,0
29.71093,74.9792,333.76,0.66,0.73,2024-10-31,705,N,VIIRS,n,2,301.9,6.79,D,0
29.71541,74.97937,337.79,0.66,0.73,2024-10-31,705,N,VIIRS,n,2,301.18,5.16,D,0
29.72056,75.48492,331.57,0.61,0.71,2024-10-31,705,N,VIIRS,n,2,300.31,3.1,D,0
29.77578,75.4308,353.52,0.62,0.71,2024-10-31,705,N,VIIRS,n,2,300.83,14.07,D,0
29.78513,75.33672,333.16,0.62,0.72,2024-10-31,705,N,VIIRS,n,2,301.02,3.45,D,0
29.79554,75.21956,343.08,0.63,0.72,2024-10-31,705,N,VIIRS,n,2,302.84,6.94,D,0
29.82796,75.14162,339.39,0.64,0.72,2024-10-31,705,N,VIIRS,n,2,300.49,6.21,D,0
29.87553,75.4416,338.46,0.61,0.71,2024-10-31,705,N,VIIRS,n,2,300.78,10.59,D,0
30.04922,75.24611,341.76,0.62,0.72,2024-10-31,705,N,VIIRS,n,2,301.87,8.25,D,0
30.05754,75.32687,330.76,0.62,0.71,2024-10-31,705,N,VIIRS,n,2,300.54,5,D,0
30.05929,75.33315,336.72,0.61,0.71,2024-10-31,705,N,VIIRS,n,2,301.03,8.02,D,0
30.15538,75.15603,344.97,0.63,0.72,2024-10-31,705,N,VIIRS,n,2,300.65,8.94,D,0
30.15917,75.24603,342.25,0.62,0.71,2024-10-31,705,N,VIIRS,n,2,301.4,7.05,D,0
30.17148,75.29044,332.21,0.61,0.71,2024-10-31,705,N,VIIRS,n,2,300.56,3.78,D,0
30.25337,74.5347,330.04,0.67,0.74,2024-10-31,705,N,VIIRS,n,2,299.99,3.88,D,0
30.49532,73.33195,330.52,0.77,0.77,2024-10-31,705,N,VIIRS,l,2,301.53,6.39,D,0
30.53805,74.96887,340.78,0.63,0.72,2024-10-31,705,N,VIIRS,n,2,299.64,7.53,D,0
